       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 929 1787] | [ 976 1787] | [ 935 1837] | [ 983 1835]
         1 | [ 876 1787] | [ 921 1787] | [ 881 1838] | [ 928 1835]
         2 | [ 821 1788] | [ 868 1788] | [ 826 1838] | [ 873 1837]
         3 | [ 766 1789] | [ 813 1788] | [ 771 1839] | [ 818 1837]
         4 | [ 713 1789] | [ 760 1789] | [ 715 1839] | [ 762 1839]
         5 | [ 658 1790] | [ 705 1789] | [ 661 1840] | [ 708 1838]
         6 | [ 603 1791] | [ 650 1789] | [ 606 1841] | [ 653 1839]
         7 | [ 551 1790] | [ 597 1790] | [ 550 1840] | [ 597 1841]
         8 | [ 494 1792] | [ 543 1792] | [ 494 1840] | [ 542 1841]
         9 | [ 441 1791] | [ 488 1791] | [ 439 1841] | [ 487 1842]
         0 | [ 386 1792] | [ 434 1792] | [ 383 1841] | [ 432 1842]
         - | [ 332 1792] | [ 379 1793] | [ 328 1843] | [ 376 1843]
         = | [ 276 1793] | [ 324 1793] | [ 272 1843] | [ 321 1843]
    DELETE | [ 194 1794] | [ 269 1794] | [ 189 1845] | [ 265 1844]
       TAB | [ 894 1734] | [ 968 1732] | [ 901 1781] | [ 974 1779]
         Q | [ 841 1734] | [ 887 1732] | [ 847 1781] | [ 893 1780]
         W | [ 788 1734] | [ 835 1733] | [ 794 1782] | [ 840 1780]
         T | [ 630 1734] | [ 676 1735] | [ 630 1782] | [ 677 1783]
         Y | [ 576 1735] | [ 622 1735] | [ 576 1783] | [ 623 1783]
         U | [ 523 1735] | [ 569 1736] | [ 522 1784] | [ 569 1784]
         I | [ 470 1735] | [ 516 1737] | [ 467 1784] | [ 515 1784]
         P | [ 362 1736] | [ 408 1737] | [ 358 1785] | [ 405 1786]
         [ | [ 307 1737] | [ 354 1737] | [ 303 1785] | [ 351 1786]
         ] | [ 254 1737] | [ 301 1739] | [ 249 1786] | [ 296 1787]
         \ | [ 199 1738] | [ 246 1738] | [ 194 1787] | [ 242 1787]
 CAPS_LOCK | [ 876 1679] | [ 961 1680] | [ 880 1726] | [ 965 1726]
         G | [ 613 1682] | [ 659 1681] | [ 616 1729] | [ 662 1727]
         H | [ 561 1682] | [ 606 1681] | [ 562 1729] | [ 609 1727]
         J | [ 507 1684] | [ 554 1682] | [ 509 1730] | [ 556 1727]
         K | [ 455 1683] | [ 502 1683] | [ 454 1729] | [ 501 1730]
    RETURN | [ 203 1685] | [ 290 1684] | [ 200 1732] | [ 288 1730]
         B | [ 585 1631] | [ 632 1630] | [ 587 1676] | [ 634 1674]
         N | [ 533 1632] | [ 579 1630] | [ 534 1676] | [ 581 1675]
         M | [ 482 1631] | [ 527 1630] | [ 482 1677] | [ 529 1675]
         ' | [ 298 1683] | [ 344 1685] | [ 293 1730] | [ 340 1731]
         O | [ 414 1737] | [ 461 1736] | [ 414 1786] | [ 461 1784]
     SHFT2 | [ 207 1635] | [ 318 1631] | [ 205 1679] | [ 319 1674]
         ; | [ 349 1684] | [ 396 1683] | [ 347 1730] | [ 393 1731]
         L | [ 403 1683] | [ 450 1684] | [ 401 1730] | [ 448 1730]
         / | [ 326 1632] | [ 372 1632] | [ 323 1677] | [ 369 1678]
         , | [ 430 1631] | [ 477 1632] | [ 429 1677] | [ 475 1677]
         . | [ 379 1631] | [ 424 1631] | [ 376 1677] | [ 423 1677]
    ARROWS | [ 267 1582] | [ 305 1577] | [ 267 1623] | [ 305 1619]
         A | [ 823 1680] | [ 869 1680] | [ 828 1727] | [ 873 1726]
         E | [ 735 1734] | [ 781 1733] | [ 739 1782] | [ 785 1782]
         S | [ 770 1682] | [ 816 1680] | [ 774 1727] | [ 821 1725]
         R | [ 682 1735] | [ 729 1734] | [ 685 1783] | [ 731 1782]
         F | [ 665 1682] | [ 712 1681] | [ 668 1728] | [ 714 1728]
     SHFT1 | [ 844 1628] | [ 954 1630] | [ 846 1671] | [ 958 1673]
         Z | [ 791 1630] | [ 836 1628] | [ 796 1674] | [ 841 1674]
         D | [ 718 1681] | [ 763 1680] | [ 722 1728] | [ 767 1727]
        FN | [ 899 1573] | [ 943 1571] | [ 907 1623] | [ 951 1621]
      CTRL | [ 855 1572] | [ 895 1574] | [ 854 1622] | [ 899 1623]
     SPACE | [ 485 1581] | [ 720 1573] | [ 489 1621] | [ 735 1620]
      ALT1 | [ 800 1571] | [ 847 1579] | [ 804 1621] | [ 850 1622]
         V | [ 637 1630] | [ 681 1629] | [ 639 1676] | [ 685 1674]
         X | [ 740 1634] | [ 786 1628] | [ 745 1674] | [ 789 1674]
         C | [ 688 1630] | [ 733 1629] | [ 691 1675] | [ 737 1674]
      CMD2 | [ 445 1573] | [ 478 1575] | [ 449 1625] | [ 475 1625]
      CMD1 | [ 733 1574] | [ 791 1573] | [ 738 1624] | [ 796 1622]
      ALT2 | [ 379 1573] | [ 425 1573] | [ 377 1624] | [ 422 1624]
