       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 806 1807] | [ 848 1807] | [ 811 1847] | [ 852 1847]
         1 | [ 757 1804] | [ 796 1805] | [ 760 1846] | [ 801 1845]
         2 | [ 705 1804] | [ 746 1804] | [ 708 1844] | [ 749 1845]
         5 | [ 554 1800] | [ 596 1801] | [ 554 1841] | [ 595 1842]
         6 | [ 505 1798] | [ 545 1800] | [ 502 1838] | [ 543 1841]
         7 | [ 454 1797] | [ 495 1799] | [ 451 1837] | [ 493 1839]
       TAB | [ 778 1756] | [ 842 1758] | [ 781 1796] | [ 846 1797]
         8 | [ 403 1796] | [ 444 1797] | [ 400 1837] | [ 441 1838]
         U | [ 432 1747] | [ 472 1750] | [ 428 1786] | [ 470 1788]
         Y | [ 481 1749] | [ 521 1750] | [ 479 1788] | [ 519 1790]
         4 | [ 606 1800] | [ 647 1802] | [ 605 1841] | [ 646 1843]
         3 | [ 654 1803] | [ 697 1803] | [ 657 1843] | [ 698 1844]
         Q | [ 728 1755] | [ 768 1756] | [ 731 1795] | [ 772 1794]
         B | [ 496 1658] | [ 535 1659] | [ 495 1695] | [ 535 1695]
         T | [ 533 1750] | [ 573 1754] | [ 529 1788] | [ 569 1792]
         N | [ 449 1657] | [ 488 1660] | [ 447 1695] | [ 486 1695]
         R | [ 580 1750] | [ 621 1754] | [ 578 1788] | [ 619 1792]
         9 | [ 353 1800] | [ 394 1802] | [ 349 1842] | [ 392 1842]
    DELETE | [ 124 1800] | [ 190 1800] | [ 118 1842] | [ 186 1842]
         0 | [ 303 1800] | [ 344 1803] | [ 297 1841] | [ 337 1844]
         - | [ 252 1800] | [ 293 1801] | [ 246 1842] | [ 287 1843]
         = | [ 200 1801] | [ 242 1802] | [ 195 1842] | [ 237 1842]
         ] | [ 184 1751] | [ 224 1753] | [ 177 1790] | [ 219 1791]
         [ | [ 234 1751] | [ 275 1753] | [ 229 1791] | [ 269 1792]
         \ | [ 134 1751] | [ 174 1752] | [ 127 1791] | [ 168 1791]
         P | [ 284 1750] | [ 324 1754] | [ 277 1789] | [ 317 1792]
    RETURN | [ 140 1658] | [ 218 1658] | [ 135 1695] | [ 214 1695]
         H | [ 467 1658] | [ 507 1657] | [ 467 1695] | [ 507 1695]
         G | [ 515 1657] | [ 554 1657] | [ 514 1695] | [ 556 1695]
         V | [ 541 1658] | [ 580 1658] | [ 542 1695] | [ 583 1695]
         ' | [ 225 1657] | [ 265 1658] | [ 219 1695] | [ 260 1697]
         J | [ 425 1657] | [ 465 1658] | [ 423 1696] | [ 462 1697]
         I | [ 373 1748] | [ 413 1753] | [ 369 1791] | [ 410 1793]
         E | [ 632 1753] | [ 676 1752] | [ 634 1791] | [ 675 1792]
 CAPS_LOCK | [ 760 1658] | [ 836 1658] | [ 767 1696] | [ 841 1696]
         O | [ 331 1750] | [ 371 1752] | [ 326 1790] | [ 367 1792]
     SHFT2 | [ 145 1660] | [ 244 1658] | [ 142 1694] | [ 243 1695]
         ; | [ 275 1656] | [ 315 1659] | [ 269 1693] | [ 310 1696]
         W | [ 679 1750] | [ 719 1753] | [ 679 1790] | [ 719 1792]
         F | [ 567 1656] | [ 607 1658] | [ 566 1695] | [ 606 1697]
         K | [ 366 1657] | [ 406 1658] | [ 362 1695] | [ 403 1697]
         M | [ 394 1656] | [ 433 1659] | [ 389 1694] | [ 430 1695]
         / | [ 255 1657] | [ 294 1659] | [ 250 1695] | [ 290 1696]
         L | [ 320 1656] | [ 360 1658] | [ 316 1695] | [ 356 1696]
    ARROWS | [ 201 1569] | [ 239 1572] | [ 194 1612] | [ 234 1612]
         A | [ 714 1657] | [ 755 1658] | [ 718 1696] | [ 758 1695]
         D | [ 615 1658] | [ 657 1658] | [ 618 1696] | [ 658 1696]
         C | [ 588 1658] | [ 628 1658] | [ 590 1696] | [ 629 1696]
         , | [ 345 1657] | [ 383 1659] | [ 340 1694] | [ 380 1696]
         . | [ 301 1656] | [ 340 1659] | [ 296 1694] | [ 336 1695]
      CMD2 | [ 332 1571] | [ 384 1570] | [ 330 1611] | [ 382 1612]
      ALT2 | [ 296 1570] | [ 335 1571] | [ 291 1611] | [ 331 1613]
         S | [ 664 1657] | [ 704 1657] | [ 666 1695] | [ 707 1695]
     SHFT1 | [ 733 1658] | [ 830 1659] | [ 738 1695] | [ 836 1695]
         Z | [ 688 1658] | [ 729 1658] | [ 692 1695] | [ 731 1695]
         X | [ 645 1658] | [ 684 1658] | [ 648 1696] | [ 687 1695]
     SPACE | [ 401 1574] | [ 624 1569] | [ 403 1609] | [ 631 1613]
        FN | [ 788 1619] | [ 826 1620] | [ 793 1661] | [ 831 1661]
      CTRL | [ 743 1571] | [ 782 1571] | [ 748 1612] | [ 786 1612]
      ALT1 | [ 700 1570] | [ 740 1572] | [ 702 1611] | [ 741 1613]
      CMD1 | [ 636 1571] | [ 689 1571] | [ 640 1612] | [ 691 1612]
