       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 808 1803] | [ 849 1804] | [ 813 1844] | [ 853 1844]
         1 | [ 758 1801] | [ 797 1802] | [ 761 1843] | [ 802 1842]
         2 | [ 708 1800] | [ 749 1803] | [ 709 1841] | [ 749 1843]
         5 | [ 557 1796] | [ 597 1799] | [ 555 1838] | [ 597 1839]
         6 | [ 505 1796] | [ 546 1797] | [ 504 1837] | [ 545 1838]
         7 | [ 456 1794] | [ 496 1797] | [ 452 1835] | [ 494 1837]
         - | [ 253 1790] | [ 293 1791] | [ 247 1832] | [ 289 1832]
         = | [ 202 1789] | [ 242 1790] | [ 195 1830] | [ 236 1832]
    DELETE | [ 124 1790] | [ 191 1789] | [ 119 1830] | [ 186 1830]
       TAB | [ 779 1753] | [ 842 1754] | [ 782 1793] | [ 848 1793]
         0 | [ 302 1792] | [ 344 1793] | [ 298 1832] | [ 339 1834]
         8 | [ 405 1793] | [ 445 1795] | [ 401 1834] | [ 442 1836]
         U | [ 433 1745] | [ 472 1747] | [ 429 1784] | [ 470 1786]
         3 | [ 656 1800] | [ 696 1799] | [ 659 1841] | [ 699 1841]
         4 | [ 605 1799] | [ 646 1798] | [ 608 1840] | [ 649 1839]
         9 | [ 354 1792] | [ 395 1794] | [ 350 1834] | [ 391 1835]
         Q | [ 729 1752] | [ 769 1753] | [ 732 1792] | [ 773 1791]
         Y | [ 482 1747] | [ 522 1748] | [ 480 1786] | [ 521 1787]
         T | [ 531 1748] | [ 573 1750] | [ 530 1787] | [ 570 1789]
         B | [ 497 1656] | [ 536 1656] | [ 497 1693] | [ 536 1693]
         ] | [ 184 1748] | [ 224 1750] | [ 177 1787] | [ 219 1788]
         [ | [ 235 1748] | [ 276 1750] | [ 230 1788] | [ 270 1789]
         \ | [ 134 1748] | [ 174 1749] | [ 127 1788] | [ 168 1788]
         P | [ 284 1747] | [ 324 1751] | [ 277 1786] | [ 317 1789]
         R | [ 578 1750] | [ 620 1749] | [ 579 1788] | [ 622 1787]
    RETURN | [ 141 1655] | [ 219 1655] | [ 136 1692] | [ 215 1692]
         H | [ 470 1655] | [ 510 1654] | [ 470 1692] | [ 510 1692]
         G | [ 517 1654] | [ 556 1654] | [ 516 1692] | [ 558 1692]
         V | [ 543 1655] | [ 582 1655] | [ 544 1692] | [ 585 1692]
         ' | [ 226 1654] | [ 266 1655] | [ 220 1692] | [ 261 1694]
         J | [ 425 1654] | [ 465 1655] | [ 423 1693] | [ 462 1694]
         I | [ 374 1745] | [ 414 1750] | [ 370 1788] | [ 411 1790]
         E | [ 633 1750] | [ 677 1749] | [ 635 1788] | [ 676 1789]
 CAPS_LOCK | [ 761 1655] | [ 837 1655] | [ 768 1693] | [ 842 1693]
         O | [ 332 1747] | [ 372 1749] | [ 327 1787] | [ 368 1789]
     SHFT2 | [ 145 1657] | [ 244 1655] | [ 142 1691] | [ 243 1692]
         ; | [ 277 1653] | [ 317 1656] | [ 271 1690] | [ 312 1693]
         W | [ 681 1747] | [ 721 1750] | [ 681 1787] | [ 721 1789]
         F | [ 569 1653] | [ 609 1655] | [ 568 1692] | [ 608 1694]
         K | [ 368 1654] | [ 408 1655] | [ 364 1692] | [ 405 1694]
         N | [ 449 1655] | [ 488 1656] | [ 447 1692] | [ 488 1691]
         M | [ 396 1653] | [ 435 1656] | [ 391 1691] | [ 432 1692]
         / | [ 257 1654] | [ 296 1656] | [ 252 1692] | [ 292 1693]
         L | [ 322 1653] | [ 362 1655] | [ 318 1692] | [ 358 1693]
    ARROWS | [ 202 1571] | [ 240 1574] | [ 195 1614] | [ 235 1614]
         A | [ 715 1654] | [ 756 1655] | [ 719 1693] | [ 759 1692]
         D | [ 614 1655] | [ 656 1655] | [ 617 1693] | [ 657 1693]
         C | [ 590 1655] | [ 630 1655] | [ 592 1693] | [ 631 1693]
         , | [ 348 1654] | [ 386 1656] | [ 343 1691] | [ 383 1693]
         . | [ 302 1653] | [ 341 1656] | [ 297 1691] | [ 337 1692]
      CMD2 | [ 332 1572] | [ 384 1571] | [ 330 1612] | [ 382 1613]
      ALT2 | [ 295 1571] | [ 334 1572] | [ 290 1612] | [ 330 1614]
         S | [ 666 1654] | [ 706 1654] | [ 668 1692] | [ 709 1692]
     SHFT1 | [ 734 1655] | [ 831 1656] | [ 739 1692] | [ 837 1692]
         Z | [ 689 1655] | [ 730 1655] | [ 693 1692] | [ 732 1692]
         X | [ 643 1655] | [ 682 1655] | [ 646 1693] | [ 685 1692]
     SPACE | [ 402 1575] | [ 625 1570] | [ 404 1610] | [ 632 1614]
        FN | [ 789 1616] | [ 827 1617] | [ 794 1658] | [ 832 1658]
      CTRL | [ 744 1572] | [ 783 1572] | [ 749 1613] | [ 787 1613]
      ALT1 | [ 701 1571] | [ 741 1573] | [ 703 1612] | [ 742 1614]
      CMD1 | [ 638 1572] | [ 691 1572] | [ 642 1613] | [ 693 1613]
