       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 911 1764] | [ 958 1762] | [ 918 1812] | [ 965 1810]
         1 | [ 858 1763] | [ 905 1763] | [ 864 1813] | [ 910 1811]
         2 | [ 804 1764] | [ 850 1763] | [ 808 1813] | [ 856 1811]
         3 | [ 749 1766] | [ 796 1763] | [ 753 1813] | [ 801 1812]
         4 | [ 697 1764] | [ 743 1764] | [ 698 1813] | [ 745 1814]
         5 | [ 642 1765] | [ 690 1766] | [ 643 1813] | [ 691 1814]
         6 | [ 587 1767] | [ 635 1765] | [ 589 1815] | [ 637 1814]
         7 | [ 535 1765] | [ 582 1767] | [ 533 1814] | [ 582 1815]
         8 | [ 480 1766] | [ 527 1766] | [ 478 1815] | [ 526 1816]
         9 | [ 426 1766] | [ 473 1767] | [ 423 1816] | [ 470 1817]
         0 | [ 371 1767] | [ 418 1767] | [ 368 1817] | [ 416 1817]
         - | [ 315 1768] | [ 363 1767] | [ 313 1818] | [ 361 1817]
         = | [ 261 1768] | [ 309 1768] | [ 257 1818] | [ 305 1818]
    DELETE | [ 177 1771] | [ 253 1768] | [ 175 1820] | [ 251 1817]
       TAB | [ 878 1709] | [ 951 1708] | [ 885 1757] | [ 956 1756]
         Q | [ 825 1710] | [ 871 1708] | [ 830 1757] | [ 876 1756]
         W | [ 772 1710] | [ 818 1709] | [ 776 1757] | [ 823 1756]
         E | [ 719 1710] | [ 765 1709] | [ 723 1758] | [ 769 1756]
         R | [ 666 1710] | [ 713 1710] | [ 668 1757] | [ 714 1758]
         T | [ 612 1712] | [ 659 1710] | [ 615 1759] | [ 662 1757]
         Y | [ 561 1710] | [ 607 1712] | [ 560 1758] | [ 607 1759]
         U | [ 507 1711] | [ 553 1711] | [ 506 1759] | [ 553 1759]
         I | [ 454 1711] | [ 500 1712] | [ 451 1759] | [ 498 1760]
         O | [ 399 1712] | [ 447 1713] | [ 397 1760] | [ 445 1760]
         P | [ 346 1712] | [ 393 1713] | [ 343 1761] | [ 390 1761]
         [ | [ 293 1712] | [ 339 1713] | [ 288 1760] | [ 336 1761]
         ] | [ 238 1713] | [ 286 1714] | [ 234 1762] | [ 282 1761]
         \ | [ 185 1713] | [ 231 1713] | [ 179 1762] | [ 227 1762]
 CAPS_LOCK | [ 859 1656] | [ 943 1655] | [ 864 1702] | [ 948 1702]
         A | [ 807 1656] | [ 852 1656] | [ 812 1703] | [ 857 1702]
         S | [ 754 1658] | [ 801 1657] | [ 758 1703] | [ 804 1703]
         G | [ 597 1659] | [ 644 1657] | [ 600 1705] | [ 646 1703]
         H | [ 546 1658] | [ 592 1658] | [ 546 1705] | [ 592 1705]
         J | [ 492 1659] | [ 539 1658] | [ 494 1706] | [ 540 1704]
         K | [ 439 1660] | [ 486 1658] | [ 440 1706] | [ 487 1704]
         ; | [ 335 1659] | [ 382 1659] | [ 332 1706] | [ 379 1706]
         ' | [ 283 1659] | [ 329 1660] | [ 279 1707] | [ 326 1706]
    RETURN | [ 188 1661] | [ 274 1659] | [ 186 1708] | [ 273 1706]
     SHFT1 | [ 827 1606] | [ 935 1604] | [ 834 1651] | [ 942 1649]
         B | [ 570 1607] | [ 616 1606] | [ 571 1652] | [ 617 1652]
         N | [ 518 1608] | [ 563 1606] | [ 520 1653] | [ 565 1652]
         M | [ 467 1607] | [ 513 1607] | [ 467 1653] | [ 514 1651]
     SHFT2 | [ 193 1609] | [ 304 1607] | [ 191 1655] | [ 304 1651]
         / | [ 317 1611] | [ 354 1613] | [ 312 1648] | [ 350 1650]
         L | [ 387 1656] | [ 435 1661] | [ 386 1702] | [ 432 1703]
        FN | [ 890 1553] | [ 926 1556] | [ 893 1594] | [ 929 1596]
         Z | [ 776 1608] | [ 821 1607] | [ 780 1652] | [ 826 1651]
         D | [ 702 1659] | [ 748 1657] | [ 706 1704] | [ 751 1703]
         F | [ 649 1658] | [ 696 1658] | [ 652 1703] | [ 698 1703]
     SPACE | [ 472 1549] | [ 729 1549] | [ 464 1596] | [ 712 1601]
      CTRL | [ 834 1550] | [ 879 1550] | [ 839 1600] | [ 884 1600]
         V | [ 621 1608] | [ 667 1606] | [ 624 1652] | [ 670 1651]
         , | [ 415 1611] | [ 461 1605] | [ 416 1652] | [ 462 1650]
         . | [ 363 1606] | [ 409 1608] | [ 360 1650] | [ 407 1652]
    ARROWS | [ 255 1553] | [ 292 1555] | [ 249 1595] | [ 286 1598]
         C | [ 672 1607] | [ 718 1607] | [ 674 1652] | [ 721 1651]
         X | [ 724 1608] | [ 770 1607] | [ 728 1652] | [ 774 1651]
      ALT1 | [ 783 1554] | [ 827 1548] | [ 787 1598] | [ 832 1598]
      CMD1 | [ 720 1550] | [ 778 1549] | [ 725 1600] | [ 783 1598]
      CMD2 | [ 405 1554] | [ 464 1548] | [ 404 1599] | [ 461 1599]
      ALT2 | [ 352 1549] | [ 398 1549] | [ 350 1600] | [ 395 1600]
