       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 754 1780] | [ 791 1779] | [ 758 1815] | [ 796 1815]
         1 | [ 708 1780] | [ 747 1780] | [ 712 1815] | [ 750 1814]
         2 | [ 663 1779] | [ 700 1779] | [ 664 1814] | [ 703 1814]
         3 | [ 617 1779] | [ 655 1779] | [ 619 1815] | [ 657 1814]
         4 | [ 571 1780] | [ 609 1779] | [ 573 1815] | [ 610 1814]
         5 | [ 525 1781] | [ 563 1779] | [ 525 1814] | [ 564 1814]
         6 | [ 481 1779] | [ 518 1780] | [ 479 1814] | [ 516 1815]
         7 | [ 434 1780] | [ 472 1780] | [ 433 1814] | [ 471 1814]
         8 | [ 388 1781] | [ 425 1779] | [ 386 1814] | [ 425 1814]
         9 | [ 344 1779] | [ 381 1780] | [ 340 1814] | [ 378 1814]
         0 | [ 297 1780] | [ 335 1779] | [ 294 1814] | [ 332 1813]
         - | [ 252 1779] | [ 289 1779] | [ 247 1814] | [ 285 1814]
         = | [ 207 1779] | [ 244 1779] | [ 201 1814] | [ 239 1814]
    DELETE | [ 137 1780] | [ 198 1779] | [ 132 1814] | [ 193 1813]
       TAB | [ 727 1739] | [ 787 1739] | [ 731 1773] | [ 791 1773]
         Q | [ 682 1739] | [ 719 1738] | [ 686 1773] | [ 723 1772]
         W | [ 638 1739] | [ 674 1738] | [ 639 1772] | [ 677 1772]
         E | [ 593 1739] | [ 630 1738] | [ 594 1772] | [ 632 1772]
         R | [ 548 1739] | [ 586 1739] | [ 548 1772] | [ 586 1772]
         T | [ 503 1739] | [ 541 1739] | [ 503 1772] | [ 541 1772]
         Y | [ 458 1740] | [ 496 1739] | [ 457 1772] | [ 495 1772]
         U | [ 414 1739] | [ 451 1739] | [ 412 1772] | [ 450 1772]
         I | [ 369 1739] | [ 406 1739] | [ 367 1772] | [ 405 1771]
         O | [ 324 1740] | [ 362 1739] | [ 321 1772] | [ 359 1772]
         P | [ 279 1740] | [ 316 1738] | [ 276 1772] | [ 314 1771]
         [ | [ 235 1739] | [ 272 1739] | [ 230 1771] | [ 268 1772]
         ] | [ 191 1738] | [ 228 1739] | [ 185 1772] | [ 222 1772]
         \ | [ 147 1738] | [ 183 1738] | [ 140 1772] | [ 177 1772]
 CAPS_LOCK | [ 712 1702] | [ 782 1700] | [ 715 1732] | [ 786 1733]
         A | [ 669 1700] | [ 706 1700] | [ 671 1732] | [ 708 1732]
         S | [ 625 1700] | [ 661 1699] | [ 627 1732] | [ 664 1732]
         D | [ 581 1700] | [ 617 1699] | [ 582 1732] | [ 619 1732]
         F | [ 537 1700] | [ 574 1700] | [ 537 1732] | [ 574 1732]
         G | [ 493 1700] | [ 530 1700] | [ 493 1732] | [ 530 1732]
         L | [ 319 1699] | [ 355 1701] | [ 314 1731] | [ 351 1732]
         ; | [ 274 1700] | [ 311 1700] | [ 270 1732] | [ 307 1732]
         ' | [ 231 1699] | [ 267 1700] | [ 226 1732] | [ 262 1732]
    RETURN | [ 153 1700] | [ 222 1699] | [ 149 1732] | [ 219 1730]
     SHFT1 | [ 687 1665] | [ 774 1661] | [ 691 1694] | [ 782 1694]
         Z | [ 645 1662] | [ 681 1662] | [ 646 1693] | [ 683 1693]
         X | [ 602 1662] | [ 638 1662] | [ 603 1693] | [ 640 1692]
         C | [ 559 1662] | [ 595 1662] | [ 559 1693] | [ 596 1693]
         V | [ 515 1664] | [ 551 1662] | [ 515 1693] | [ 552 1693]
         B | [ 472 1663] | [ 508 1662] | [ 473 1694] | [ 509 1692]
         N | [ 430 1662] | [ 465 1662] | [ 428 1693] | [ 465 1693]
         / | [ 257 1663] | [ 294 1662] | [ 254 1693] | [ 290 1693]
     SHFT2 | [ 164 1661] | [ 251 1662] | [ 156 1693] | [ 246 1693]
        FN | [ 737 1622] | [ 772 1621] | [ 741 1657] | [ 777 1657]
      CTRL | [ 695 1622] | [ 730 1621] | [ 699 1657] | [ 734 1657]
      ALT1 | [ 653 1622] | [ 689 1622] | [ 655 1656] | [ 692 1656]
      CMD1 | [ 600 1622] | [ 647 1622] | [ 601 1656] | [ 649 1656]
     SPACE | [ 388 1628] | [ 591 1620] | [ 388 1656] | [ 595 1656]
      CMD2 | [ 337 1622] | [ 383 1621] | [ 334 1656] | [ 381 1656]
      ALT2 | [ 296 1621] | [ 331 1621] | [ 291 1656] | [ 327 1656]
    ARROWS | [ 212 1621] | [ 247 1622] | [ 206 1656] | [ 241 1656]
         M | [ 386 1663] | [ 422 1662] | [ 384 1693] | [ 421 1693]
         , | [ 343 1663] | [ 380 1662] | [ 341 1693] | [ 378 1692]
         . | [ 300 1663] | [ 337 1662] | [ 297 1693] | [ 334 1693]
         H | [ 449 1700] | [ 486 1700] | [ 448 1732] | [ 485 1732]
         J | [ 405 1701] | [ 442 1700] | [ 404 1732] | [ 441 1732]
         K | [ 361 1700] | [ 397 1698] | [ 359 1731] | [ 396 1731]
