       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 816 1749] | [ 853 1749] | [ 820 1786] | [ 858 1785]
         1 | [ 769 1750] | [ 807 1749] | [ 773 1786] | [ 810 1785]
         2 | [ 722 1749] | [ 760 1748] | [ 725 1785] | [ 762 1785]
         3 | [ 677 1747] | [ 714 1749] | [ 677 1784] | [ 714 1785]
         4 | [ 629 1747] | [ 667 1748] | [ 630 1784] | [ 666 1785]
         5 | [ 581 1748] | [ 620 1747] | [ 582 1783] | [ 621 1782]
         6 | [ 536 1746] | [ 574 1748] | [ 535 1783] | [ 572 1783]
         7 | [ 490 1745] | [ 527 1747] | [ 487 1781] | [ 524 1783]
         8 | [ 442 1745] | [ 480 1745] | [ 440 1781] | [ 477 1782]
         9 | [ 396 1744] | [ 433 1745] | [ 393 1781] | [ 431 1781]
         0 | [ 350 1743] | [ 387 1744] | [ 346 1781] | [ 383 1781]
         - | [ 302 1743] | [ 340 1744] | [ 298 1779] | [ 336 1780]
         = | [ 257 1742] | [ 294 1744] | [ 251 1779] | [ 289 1780]
    DELETE | [ 185 1743] | [ 246 1742] | [ 181 1779] | [ 243 1778]
       TAB | [ 789 1705] | [ 849 1705] | [ 793 1740] | [ 853 1740]
         Q | [ 743 1704] | [ 780 1704] | [ 745 1739] | [ 783 1739]
         W | [ 697 1704] | [ 733 1703] | [ 700 1739] | [ 736 1739]
         E | [ 650 1704] | [ 688 1703] | [ 653 1739] | [ 689 1739]
         R | [ 605 1703] | [ 641 1702] | [ 606 1738] | [ 643 1737]
         T | [ 559 1702] | [ 596 1702] | [ 560 1738] | [ 597 1737]
         Y | [ 514 1701] | [ 551 1703] | [ 512 1736] | [ 548 1738]
         U | [ 467 1701] | [ 504 1701] | [ 467 1737] | [ 504 1735]
         I | [ 423 1699] | [ 459 1701] | [ 419 1736] | [ 456 1736]
         O | [ 375 1700] | [ 413 1701] | [ 372 1734] | [ 410 1736]
         P | [ 330 1699] | [ 368 1700] | [ 326 1734] | [ 363 1735]
         [ | [ 285 1698] | [ 321 1699] | [ 280 1734] | [ 317 1735]
         ] | [ 240 1697] | [ 275 1698] | [ 234 1733] | [ 270 1734]
         \ | [ 192 1698] | [ 229 1697] | [ 187 1732] | [ 223 1734]
 CAPS_LOCK | [ 774 1662] | [ 843 1661] | [ 778 1696] | [ 848 1695]
         A | [ 729 1661] | [ 765 1661] | [ 731 1695] | [ 768 1695]
         S | [ 683 1661] | [ 719 1660] | [ 686 1695] | [ 722 1695]
         G | [ 548 1659] | [ 584 1659] | [ 549 1694] | [ 585 1693]
         H | [ 502 1659] | [ 539 1658] | [ 503 1693] | [ 539 1693]
         J | [ 458 1657] | [ 495 1659] | [ 456 1692] | [ 492 1693]
         K | [ 413 1657] | [ 449 1657] | [ 410 1691] | [ 447 1692]
         ' | [ 278 1655] | [ 314 1655] | [ 273 1689] | [ 311 1690]
    RETURN | [ 198 1656] | [ 269 1655] | [ 194 1689] | [ 266 1689]
     SHFT1 | [ 748 1621] | [ 840 1620] | [ 752 1653] | [ 844 1653]
     SHFT2 | [ 204 1614] | [ 300 1619] | [ 201 1647] | [ 292 1648]
        FN | [ 800 1574] | [ 835 1574] | [ 804 1612] | [ 839 1612]
      CMD2 | [ 385 1570] | [ 432 1570] | [ 384 1608] | [ 431 1606]
         B | [ 526 1617] | [ 562 1617] | [ 527 1651] | [ 562 1650]
         M | [ 437 1616] | [ 473 1616] | [ 437 1650] | [ 473 1648]
         / | [ 303 1617] | [ 335 1613] | [ 302 1648] | [ 339 1647]
         , | [ 393 1615] | [ 428 1615] | [ 391 1649] | [ 428 1648]
         N | [ 481 1617] | [ 517 1616] | [ 481 1650] | [ 518 1649]
         Z | [ 704 1619] | [ 740 1619] | [ 706 1652] | [ 742 1652]
         V | [ 570 1618] | [ 606 1617] | [ 571 1651] | [ 607 1651]
         D | [ 638 1660] | [ 675 1660] | [ 639 1694] | [ 677 1693]
         F | [ 593 1660] | [ 629 1659] | [ 594 1694] | [ 630 1694]
     SPACE | [ 438 1574] | [ 646 1571] | [ 440 1609] | [ 652 1607]
      CTRL | [ 756 1574] | [ 792 1574] | [ 759 1611] | [ 795 1611]
      ALT1 | [ 713 1573] | [ 748 1573] | [ 715 1611] | [ 750 1611]
         C | [ 615 1618] | [ 651 1618] | [ 617 1652] | [ 652 1651]
         X | [ 659 1619] | [ 695 1618] | [ 662 1652] | [ 697 1652]
      CMD1 | [ 657 1574] | [ 703 1572] | [ 661 1611] | [ 707 1610]
         ; | [ 324 1655] | [ 348 1656] | [ 319 1690] | [ 356 1692]
         L | [ 367 1658] | [ 404 1659] | [ 364 1692] | [ 400 1693]
    ARROWS | [ 256 1571] | [ 292 1576] | [ 250 1607] | [ 285 1609]
         . | [ 348 1616] | [ 384 1617] | [ 345 1650] | [ 381 1650]
      ALT2 | [ 342 1572] | [ 378 1572] | [ 339 1609] | [ 374 1610]
