       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 945 1787] | [ 991 1786] | [ 952 1837] | [ 998 1837]
         1 | [ 890 1787] | [ 938 1786] | [ 896 1836] | [ 943 1836]
         2 | [ 837 1785] | [ 884 1786] | [ 839 1833] | [ 887 1836]
         3 | [ 781 1786] | [ 829 1785] | [ 786 1835] | [ 833 1835]
         4 | [ 728 1784] | [ 775 1785] | [ 729 1833] | [ 778 1835]
         5 | [ 673 1784] | [ 721 1785] | [ 674 1834] | [ 722 1835]
         6 | [ 619 1783] | [ 666 1784] | [ 619 1834] | [ 667 1834]
         7 | [ 564 1783] | [ 612 1785] | [ 563 1833] | [ 611 1834]
         8 | [ 510 1782] | [ 556 1783] | [ 507 1832] | [ 555 1834]
         9 | [ 454 1782] | [ 501 1783] | [ 452 1833] | [ 501 1833]
         0 | [ 398 1782] | [ 447 1783] | [ 396 1832] | [ 444 1833]
         - | [ 344 1781] | [ 392 1783] | [ 340 1832] | [ 388 1833]
         = | [ 287 1782] | [ 336 1782] | [ 284 1832] | [ 332 1833]
    DELETE | [ 203 1783] | [ 280 1781] | [ 200 1832] | [ 277 1832]
       TAB | [ 911 1731] | [ 983 1730] | [ 917 1779] | [ 991 1778]
         Q | [ 858 1730] | [ 904 1730] | [ 862 1778] | [ 909 1779]
         W | [ 804 1731] | [ 851 1730] | [ 809 1778] | [ 855 1778]
         Y | [ 591 1727] | [ 637 1729] | [ 590 1776] | [ 637 1777]
         U | [ 535 1728] | [ 583 1728] | [ 535 1775] | [ 582 1777]
         I | [ 482 1727] | [ 529 1727] | [ 481 1776] | [ 527 1777]
         [ | [ 319 1726] | [ 367 1727] | [ 316 1774] | [ 364 1775]
         ] | [ 265 1725] | [ 313 1726] | [ 261 1774] | [ 308 1775]
         \ | [ 210 1725] | [ 258 1725] | [ 206 1774] | [ 253 1775]
 CAPS_LOCK | [ 891 1678] | [ 978 1678] | [ 897 1724] | [ 983 1724]
         T | [ 644 1728] | [ 691 1729] | [ 645 1777] | [ 692 1777]
         R | [ 698 1728] | [ 745 1730] | [ 699 1777] | [ 745 1778]
         H | [ 576 1674] | [ 622 1674] | [ 575 1720] | [ 622 1722]
         J | [ 523 1673] | [ 570 1675] | [ 522 1721] | [ 569 1721]
         N | [ 550 1621] | [ 595 1623] | [ 548 1667] | [ 595 1668]
         M | [ 497 1621] | [ 543 1622] | [ 495 1666] | [ 541 1668]
         A | [ 839 1677] | [ 884 1676] | [ 843 1723] | [ 890 1723]
         G | [ 628 1675] | [ 675 1675] | [ 630 1722] | [ 677 1721]
         B | [ 601 1622] | [ 647 1623] | [ 601 1667] | [ 647 1669]
         P | [ 374 1726] | [ 421 1727] | [ 371 1775] | [ 418 1776]
    RETURN | [ 215 1672] | [ 302 1671] | [ 212 1719] | [ 300 1718]
         K | [ 470 1673] | [ 516 1674] | [ 468 1720] | [ 515 1721]
         ' | [ 309 1672] | [ 357 1673] | [ 306 1718] | [ 353 1720]
         O | [ 429 1726] | [ 475 1727] | [ 426 1775] | [ 473 1776]
     SHFT2 | [ 219 1622] | [ 332 1619] | [ 217 1665] | [ 331 1665]
         ; | [ 363 1672] | [ 410 1673] | [ 360 1719] | [ 407 1720]
         L | [ 416 1673] | [ 463 1673] | [ 414 1720] | [ 462 1720]
         / | [ 339 1620] | [ 386 1620] | [ 336 1665] | [ 382 1667]
    ARROWS | [ 279 1561] | [ 325 1563] | [ 274 1613] | [ 320 1614]
         E | [ 750 1730] | [ 797 1729] | [ 755 1778] | [ 801 1777]
         S | [ 786 1677] | [ 832 1676] | [ 791 1723] | [ 837 1722]
     SHFT1 | [ 860 1625] | [ 968 1625] | [ 866 1671] | [ 976 1670]
         F | [ 680 1677] | [ 727 1675] | [ 683 1722] | [ 730 1722]
         Z | [ 808 1625] | [ 853 1624] | [ 813 1670] | [ 858 1670]
         D | [ 734 1676] | [ 781 1676] | [ 738 1723] | [ 784 1722]
        FN | [ 917 1569] | [ 962 1569] | [ 923 1619] | [ 969 1619]
         V | [ 652 1624] | [ 698 1623] | [ 655 1669] | [ 701 1668]
      ALT1 | [ 817 1567] | [ 861 1568] | [ 820 1618] | [ 865 1619]
      CTRL | [ 867 1568] | [ 912 1569] | [ 871 1618] | [ 916 1620]
         C | [ 705 1623] | [ 751 1624] | [ 708 1669] | [ 754 1668]
      CMD1 | [ 752 1568] | [ 810 1567] | [ 756 1618] | [ 814 1618]
         X | [ 756 1625] | [ 802 1624] | [ 761 1670] | [ 806 1669]
     SPACE | [ 499 1572] | [ 738 1569] | [ 503 1613] | [ 747 1612]
      CMD2 | [ 461 1566] | [ 492 1567] | [ 467 1619] | [ 491 1618]
         , | [ 458 1620] | [ 491 1622] | [ 457 1668] | [ 490 1667]
         . | [ 400 1620] | [ 445 1623] | [ 397 1667] | [ 443 1668]
      ALT2 | [ 394 1566] | [ 440 1566] | [ 392 1617] | [ 437 1617]
