       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 870 1803] | [ 910 1803] | [ 876 1842] | [ 914 1842]
         1 | [ 822 1802] | [ 860 1802] | [ 826 1841] | [ 865 1840]
         2 | [ 773 1803] | [ 812 1802] | [ 777 1841] | [ 816 1840]
         3 | [ 725 1802] | [ 763 1801] | [ 728 1841] | [ 767 1840]
         4 | [ 677 1801] | [ 715 1801] | [ 678 1840] | [ 718 1840]
         5 | [ 628 1802] | [ 667 1801] | [ 630 1840] | [ 668 1840]
         6 | [ 580 1801] | [ 619 1801] | [ 581 1840] | [ 620 1839]
         7 | [ 533 1800] | [ 571 1801] | [ 531 1839] | [ 570 1840]
         8 | [ 484 1800] | [ 523 1801] | [ 482 1839] | [ 521 1840]
         9 | [ 436 1800] | [ 474 1800] | [ 433 1838] | [ 472 1840]
         0 | [ 387 1800] | [ 427 1801] | [ 384 1838] | [ 424 1839]
         - | [ 339 1800] | [ 378 1800] | [ 336 1839] | [ 373 1840]
         = | [ 292 1799] | [ 330 1800] | [ 287 1839] | [ 326 1839]
    DELETE | [ 217 1802] | [ 281 1799] | [ 215 1839] | [ 278 1838]
       TAB | [ 841 1756] | [ 903 1755] | [ 846 1793] | [ 908 1793]
         Q | [ 794 1755] | [ 832 1755] | [ 797 1792] | [ 836 1792]
         W | [ 746 1755] | [ 784 1755] | [ 749 1792] | [ 787 1792]
         Y | [ 556 1754] | [ 595 1755] | [ 556 1791] | [ 594 1792]
         U | [ 510 1753] | [ 547 1754] | [ 508 1791] | [ 545 1792]
         I | [ 462 1753] | [ 500 1755] | [ 460 1791] | [ 498 1791]
         P | [ 367 1753] | [ 405 1753] | [ 364 1791] | [ 402 1791]
         [ | [ 321 1752] | [ 358 1754] | [ 315 1789] | [ 353 1791]
         ] | [ 273 1752] | [ 311 1754] | [ 268 1790] | [ 305 1791]
         \ | [ 226 1752] | [ 263 1752] | [ 220 1790] | [ 259 1790]
 CAPS_LOCK | [ 824 1711] | [ 895 1709] | [ 829 1746] | [ 902 1746]
         A | [ 778 1710] | [ 816 1710] | [ 781 1746] | [ 819 1745]
         K | [ 451 1709] | [ 489 1708] | [ 451 1745] | [ 489 1743]
         ' | [ 313 1707] | [ 349 1707] | [ 308 1743] | [ 346 1744]
    RETURN | [ 230 1708] | [ 303 1707] | [ 227 1744] | [ 301 1741]
     SHFT2 | [ 234 1669] | [ 326 1662] | [ 233 1699] | [ 329 1695]
         O | [ 415 1753] | [ 453 1755] | [ 412 1791] | [ 450 1791]
         ; | [ 359 1708] | [ 397 1709] | [ 356 1744] | [ 392 1745]
         L | [ 404 1710] | [ 442 1708] | [ 404 1745] | [ 441 1744]
         R | [ 651 1755] | [ 690 1755] | [ 653 1792] | [ 691 1791]
         T | [ 603 1755] | [ 641 1754] | [ 605 1792] | [ 643 1791]
         F | [ 638 1709] | [ 675 1709] | [ 639 1745] | [ 677 1745]
         J | [ 497 1710] | [ 535 1708] | [ 498 1745] | [ 536 1744]
         / | [ 340 1664] | [ 377 1664] | [ 336 1699] | [ 374 1699]
         , | [ 430 1665] | [ 467 1664] | [ 429 1700] | [ 467 1699]
         H | [ 544 1710] | [ 581 1708] | [ 545 1745] | [ 583 1744]
         . | [ 385 1664] | [ 422 1665] | [ 382 1698] | [ 419 1700]
      CMD2 | [ 421 1618] | [ 468 1616] | [ 421 1657] | [ 469 1655]
         N | [ 522 1665] | [ 559 1665] | [ 521 1700] | [ 560 1698]
    ARROWS | [ 288 1615] | [ 325 1617] | [ 283 1655] | [ 321 1655]
         E | [ 698 1756] | [ 737 1755] | [ 701 1792] | [ 739 1792]
     SHFT1 | [ 796 1670] | [ 888 1665] | [ 801 1701] | [ 896 1701]
         D | [ 684 1710] | [ 723 1710] | [ 686 1745] | [ 724 1745]
         S | [ 731 1710] | [ 768 1709] | [ 735 1746] | [ 772 1745]
        FN | [ 849 1619] | [ 886 1618] | [ 854 1657] | [ 890 1658]
         Z | [ 751 1667] | [ 787 1665] | [ 754 1701] | [ 792 1700]
      CTRL | [ 804 1618] | [ 840 1618] | [ 809 1658] | [ 845 1657]
         M | [ 477 1664] | [ 514 1666] | [ 475 1700] | [ 511 1701]
         X | [ 705 1667] | [ 743 1666] | [ 708 1701] | [ 745 1700]
         B | [ 567 1666] | [ 604 1665] | [ 568 1700] | [ 606 1700]
         G | [ 591 1710] | [ 629 1709] | [ 593 1746] | [ 630 1744]
      ALT1 | [ 759 1618] | [ 796 1619] | [ 761 1656] | [ 798 1658]
         C | [ 659 1667] | [ 697 1666] | [ 662 1701] | [ 698 1700]
      CMD1 | [ 702 1619] | [ 751 1618] | [ 705 1657] | [ 754 1656]
         V | [ 613 1667] | [ 650 1665] | [ 614 1700] | [ 652 1700]
     SPACE | [ 476 1621] | [ 690 1616] | [ 477 1657] | [ 697 1656]
      ALT2 | [ 377 1616] | [ 413 1616] | [ 374 1656] | [ 409 1657]
