       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 794 1774] | [ 833 1773] | [ 800 1813] | [ 837 1812]
         1 | [ 747 1774] | [ 785 1773] | [ 751 1813] | [ 788 1812]
         2 | [ 699 1775] | [ 736 1773] | [ 702 1813] | [ 741 1812]
         3 | [ 652 1774] | [ 690 1775] | [ 653 1813] | [ 691 1814]
         4 | [ 603 1776] | [ 641 1774] | [ 606 1815] | [ 643 1814]
         5 | [ 556 1775] | [ 594 1776] | [ 556 1814] | [ 594 1815]
         6 | [ 508 1776] | [ 546 1776] | [ 508 1816] | [ 545 1815]
         7 | [ 460 1776] | [ 498 1777] | [ 458 1815] | [ 497 1816]
         8 | [ 412 1776] | [ 450 1777] | [ 409 1815] | [ 449 1816]
         9 | [ 363 1777] | [ 401 1777] | [ 360 1816] | [ 399 1817]
         0 | [ 314 1778] | [ 353 1778] | [ 311 1817] | [ 351 1817]
         - | [ 266 1778] | [ 305 1779] | [ 262 1817] | [ 301 1818]
         = | [ 218 1778] | [ 256 1778] | [ 213 1819] | [ 253 1818]
    DELETE | [ 144 1780] | [ 207 1779] | [ 139 1820] | [ 203 1819]
       TAB | [ 766 1727] | [ 826 1725] | [ 770 1764] | [ 831 1763]
         Q | [ 719 1727] | [ 757 1726] | [ 722 1764] | [ 760 1763]
         W | [ 672 1727] | [ 709 1726] | [ 675 1765] | [ 713 1764]
         Y | [ 484 1728] | [ 522 1729] | [ 483 1766] | [ 521 1767]
         U | [ 436 1729] | [ 475 1730] | [ 435 1767] | [ 473 1767]
         I | [ 387 1732] | [ 425 1728] | [ 388 1768] | [ 425 1767]
         P | [ 293 1730] | [ 332 1730] | [ 290 1768] | [ 329 1768]
         [ | [ 246 1730] | [ 284 1730] | [ 242 1769] | [ 280 1769]
         ] | [ 197 1731] | [ 236 1730] | [ 193 1769] | [ 232 1769]
         \ | [ 150 1731] | [ 188 1731] | [ 145 1770] | [ 183 1770]
         ' | [ 237 1684] | [ 274 1679] | [ 235 1722] | [ 273 1720]
    RETURN | [ 156 1684] | [ 229 1686] | [ 150 1721] | [ 223 1722]
         H | [ 472 1682] | [ 510 1683] | [ 471 1719] | [ 509 1719]
         T | [ 532 1727] | [ 569 1729] | [ 531 1766] | [ 569 1766]
 CAPS_LOCK | [ 751 1680] | [ 823 1682] | [ 752 1714] | [ 826 1716]
         G | [ 518 1682] | [ 556 1681] | [ 519 1719] | [ 556 1719]
         R | [ 577 1729] | [ 615 1727] | [ 580 1766] | [ 618 1764]
         E | [ 625 1728] | [ 663 1727] | [ 628 1766] | [ 665 1765]
         B | [ 494 1639] | [ 531 1636] | [ 496 1674] | [ 533 1672]
        FN | [ 783 1586] | [ 811 1587] | [ 778 1626] | [ 814 1627]
    ARROWS | [ 214 1588] | [ 240 1590] | [ 207 1629] | [ 247 1637]
     SHFT2 | [ 165 1638] | [ 257 1643] | [ 155 1674] | [ 251 1676]
         N | [ 456 1637] | [ 486 1638] | [ 459 1674] | [ 484 1674]
         O | [ 339 1732] | [ 380 1725] | [ 340 1769] | [ 378 1766]
         J | [ 420 1682] | [ 459 1683] | [ 419 1718] | [ 456 1719]
         ; | [ 286 1683] | [ 324 1683] | [ 283 1718] | [ 320 1719]
         A | [ 703 1684] | [ 741 1682] | [ 708 1718] | [ 744 1717]
         K | [ 377 1683] | [ 414 1683] | [ 375 1718] | [ 412 1719]
         S | [ 657 1683] | [ 695 1682] | [ 661 1718] | [ 697 1718]
         F | [ 562 1684] | [ 601 1683] | [ 565 1719] | [ 602 1718]
         L | [ 336 1682] | [ 373 1682] | [ 334 1718] | [ 371 1718]
         M | [ 406 1637] | [ 443 1636] | [ 406 1671] | [ 444 1670]
         / | [ 264 1637] | [ 301 1637] | [ 260 1671] | [ 297 1672]
         D | [ 610 1683] | [ 646 1683] | [ 612 1719] | [ 648 1718]
     SHFT1 | [ 724 1641] | [ 814 1636] | [ 730 1672] | [ 822 1670]
         , | [ 355 1637] | [ 391 1637] | [ 352 1671] | [ 389 1673]
         . | [ 308 1638] | [ 345 1637] | [ 307 1673] | [ 344 1671]
         V | [ 542 1637] | [ 579 1637] | [ 541 1672] | [ 577 1674]
      CMD2 | [ 353 1588] | [ 402 1587] | [ 353 1627] | [ 400 1626]
      ALT2 | [ 303 1594] | [ 339 1595] | [ 299 1634] | [ 336 1634]
         Z | [ 677 1637] | [ 713 1637] | [ 681 1672] | [ 716 1671]
         X | [ 631 1637] | [ 669 1638] | [ 634 1673] | [ 670 1672]
         C | [ 583 1637] | [ 619 1636] | [ 585 1672] | [ 621 1671]
      CTRL | [ 731 1590] | [ 765 1591] | [ 732 1628] | [ 768 1630]
      ALT1 | [ 689 1594] | [ 723 1593] | [ 688 1623] | [ 723 1626]
     SPACE | [ 407 1594] | [ 595 1587] | [ 410 1629] | [ 623 1628]
      CMD1 | [ 628 1590] | [ 674 1589] | [ 631 1630] | [ 678 1629]
