       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 847 1769] | [ 887 1769] | [ 852 1808] | [ 894 1808]
         1 | [ 796 1770] | [ 837 1769] | [ 802 1809] | [ 842 1809]
         2 | [ 745 1771] | [ 787 1769] | [ 750 1809] | [ 792 1808]
         3 | [ 695 1770] | [ 736 1769] | [ 699 1809] | [ 740 1808]
         4 | [ 644 1770] | [ 685 1769] | [ 647 1809] | [ 689 1808]
         5 | [ 593 1770] | [ 634 1769] | [ 595 1809] | [ 637 1808]
         6 | [ 541 1771] | [ 583 1769] | [ 543 1809] | [ 586 1807]
         7 | [ 490 1771] | [ 532 1769] | [ 491 1809] | [ 534 1807]
         8 | [ 439 1770] | [ 481 1769] | [ 440 1810] | [ 481 1809]
         9 | [ 387 1771] | [ 429 1769] | [ 386 1809] | [ 430 1807]
         0 | [ 336 1770] | [ 378 1769] | [ 334 1809] | [ 377 1809]
         - | [ 286 1769] | [ 328 1770] | [ 281 1808] | [ 324 1809]
         = | [ 235 1768] | [ 276 1770] | [ 229 1809] | [ 272 1809]
    DELETE | [ 155 1770] | [ 223 1769] | [ 150 1810] | [ 221 1807]
       TAB | [ 815 1723] | [ 880 1723] | [ 820 1760] | [ 886 1760]
         Q | [ 765 1724] | [ 806 1723] | [ 771 1761] | [ 811 1760]
         W | [ 715 1724] | [ 755 1722] | [ 720 1761] | [ 761 1759]
         E | [ 665 1724] | [ 705 1722] | [ 670 1761] | [ 710 1760]
         R | [ 616 1723] | [ 656 1722] | [ 619 1761] | [ 660 1759]
         T | [ 566 1723] | [ 607 1723] | [ 568 1761] | [ 609 1760]
         Y | [ 516 1723] | [ 557 1723] | [ 517 1761] | [ 558 1760]
         U | [ 465 1724] | [ 507 1723] | [ 466 1761] | [ 507 1760]
         I | [ 415 1723] | [ 457 1723] | [ 415 1761] | [ 456 1760]
         O | [ 364 1724] | [ 407 1723] | [ 364 1761] | [ 405 1760]
         P | [ 314 1723] | [ 356 1722] | [ 313 1761] | [ 354 1760]
         [ | [ 263 1724] | [ 305 1722] | [ 261 1761] | [ 303 1760]
         ] | [ 215 1721] | [ 256 1723] | [ 208 1759] | [ 250 1761]
         \ | [ 163 1722] | [ 205 1723] | [ 157 1760] | [ 200 1760]
 CAPS_LOCK | [ 796 1679] | [ 871 1677] | [ 803 1715] | [ 879 1712]
         F | [ 601 1679] | [ 641 1677] | [ 603 1714] | [ 644 1714]
         G | [ 552 1679] | [ 591 1677] | [ 553 1714] | [ 594 1714]
         H | [ 503 1678] | [ 543 1677] | [ 505 1715] | [ 545 1713]
         J | [ 453 1679] | [ 495 1678] | [ 455 1715] | [ 495 1713]
         K | [ 404 1678] | [ 445 1677] | [ 403 1714] | [ 445 1713]
    RETURN | [ 170 1676] | [ 248 1677] | [ 164 1713] | [ 243 1714]
         D | [ 650 1679] | [ 689 1677] | [ 655 1715] | [ 694 1713]
         ' | [ 258 1676] | [ 299 1677] | [ 253 1713] | [ 294 1714]
         V | [ 574 1636] | [ 614 1635] | [ 575 1670] | [ 616 1670]
         B | [ 527 1634] | [ 566 1634] | [ 528 1670] | [ 568 1669]
         N | [ 478 1635] | [ 517 1633] | [ 478 1669] | [ 519 1669]
         M | [ 431 1635] | [ 472 1635] | [ 430 1670] | [ 472 1669]
         ; | [ 305 1678] | [ 347 1677] | [ 304 1714] | [ 345 1713]
         L | [ 354 1677] | [ 394 1676] | [ 353 1714] | [ 394 1713]
     SHFT2 | [ 174 1637] | [ 274 1632] | [ 173 1670] | [ 275 1667]
         A | [ 749 1677] | [ 788 1677] | [ 753 1714] | [ 793 1714]
         S | [ 700 1677] | [ 739 1676] | [ 703 1714] | [ 744 1713]
         , | [ 381 1635] | [ 422 1633] | [ 382 1670] | [ 422 1668]
         / | [ 286 1635] | [ 327 1633] | [ 284 1669] | [ 326 1667]
    ARROWS | [ 232 1585] | [ 272 1587] | [ 226 1626] | [ 267 1627]
         C | [ 621 1635] | [ 661 1633] | [ 624 1669] | [ 665 1669]
         . | [ 332 1634] | [ 371 1632] | [ 331 1669] | [ 371 1669]
     SHFT1 | [ 765 1635] | [ 862 1633] | [ 772 1670] | [ 871 1669]
      CMD2 | [ 370 1587] | [ 423 1585] | [ 371 1626] | [ 424 1625]
        FN | [ 818 1587] | [ 857 1587] | [ 825 1627] | [ 864 1626]
     SPACE | [ 430 1590] | [ 655 1584] | [ 433 1627] | [ 663 1625]
      ALT2 | [ 324 1586] | [ 365 1586] | [ 322 1626] | [ 362 1626]
         Z | [ 718 1635] | [ 758 1633] | [ 724 1670] | [ 763 1669]
         X | [ 670 1635] | [ 710 1633] | [ 675 1670] | [ 715 1668]
      CTRL | [ 767 1588] | [ 809 1585] | [ 778 1626] | [ 816 1625]
      CMD1 | [ 666 1586] | [ 718 1585] | [ 671 1626] | [ 723 1624]
      ALT1 | [ 725 1586] | [ 764 1585] | [ 731 1626] | [ 770 1624]
