       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 777 1754] | [ 815 1753] | [ 782 1789] | [ 820 1789]
         1 | [ 732 1753] | [ 769 1753] | [ 736 1789] | [ 773 1789]
         5 | [ 549 1755] | [ 587 1754] | [ 550 1789] | [ 588 1789]
         6 | [ 504 1754] | [ 541 1754] | [ 503 1789] | [ 542 1789]
         7 | [ 458 1755] | [ 496 1754] | [ 457 1789] | [ 496 1788]
         9 | [ 367 1755] | [ 404 1754] | [ 365 1790] | [ 403 1789]
         0 | [ 321 1756] | [ 359 1755] | [ 319 1790] | [ 357 1789]
         - | [ 276 1755] | [ 314 1755] | [ 272 1790] | [ 309 1790]
         = | [ 231 1755] | [ 268 1755] | [ 226 1790] | [ 263 1790]
    DELETE | [ 162 1756] | [ 223 1755] | [ 157 1790] | [ 218 1789]
       TAB | [ 750 1713] | [ 810 1713] | [ 754 1747] | [ 814 1747]
         T | [ 527 1714] | [ 564 1714] | [ 528 1748] | [ 565 1747]
         [ | [ 259 1715] | [ 296 1714] | [ 255 1748] | [ 293 1747]
         ] | [ 214 1715] | [ 252 1715] | [ 210 1748] | [ 247 1748]
         \ | [ 170 1715] | [ 207 1715] | [ 164 1748] | [ 202 1748]
    RETURN | [ 176 1678] | [ 244 1675] | [ 174 1709] | [ 243 1706]
         8 | [ 412 1756] | [ 450 1754] | [ 412 1790] | [ 449 1789]
         G | [ 516 1675] | [ 553 1675] | [ 516 1708] | [ 553 1707]
         U | [ 437 1715] | [ 475 1714] | [ 436 1748] | [ 474 1747]
         I | [ 392 1714] | [ 430 1714] | [ 391 1748] | [ 428 1748]
         Y | [ 482 1714] | [ 519 1714] | [ 482 1748] | [ 519 1747]
         4 | [ 595 1754] | [ 633 1754] | [ 596 1789] | [ 634 1789]
         3 | [ 640 1755] | [ 679 1754] | [ 643 1789] | [ 681 1788]
         2 | [ 686 1754] | [ 724 1753] | [ 689 1789] | [ 727 1789]
         R | [ 571 1715] | [ 608 1713] | [ 572 1747] | [ 610 1747]
         Q | [ 705 1714] | [ 743 1713] | [ 709 1747] | [ 746 1747]
         E | [ 617 1713] | [ 654 1713] | [ 617 1746] | [ 655 1747]
         W | [ 661 1713] | [ 698 1713] | [ 663 1747] | [ 701 1747]
         H | [ 471 1676] | [ 509 1676] | [ 471 1708] | [ 508 1708]
         ' | [ 257 1678] | [ 290 1678] | [ 251 1705] | [ 282 1707]
         P | [ 303 1714] | [ 340 1714] | [ 300 1748] | [ 338 1746]
         O | [ 348 1715] | [ 385 1713] | [ 347 1748] | [ 384 1747]
         F | [ 560 1676] | [ 599 1676] | [ 560 1708] | [ 598 1708]
 CAPS_LOCK | [ 736 1674] | [ 805 1674] | [ 740 1708] | [ 810 1708]
         A | [ 690 1676] | [ 728 1675] | [ 693 1708] | [ 730 1708]
         S | [ 647 1676] | [ 685 1675] | [ 650 1708] | [ 687 1708]
         D | [ 599 1676] | [ 635 1674] | [ 599 1707] | [ 637 1708]
         J | [ 429 1675] | [ 466 1675] | [ 428 1708] | [ 465 1707]
         K | [ 384 1676] | [ 421 1675] | [ 382 1708] | [ 420 1707]
         ; | [ 298 1674] | [ 335 1676] | [ 293 1707] | [ 330 1708]
         C | [ 588 1636] | [ 624 1634] | [ 589 1666] | [ 627 1665]
         V | [ 539 1635] | [ 576 1634] | [ 539 1665] | [ 576 1665]
         B | [ 495 1635] | [ 532 1634] | [ 495 1665] | [ 532 1664]
         L | [ 344 1674] | [ 380 1675] | [ 340 1708] | [ 376 1708]
         N | [ 452 1634] | [ 488 1634] | [ 451 1666] | [ 488 1665]
     SHFT1 | [ 711 1637] | [ 796 1634] | [ 718 1664] | [ 803 1662]
         X | [ 622 1635] | [ 659 1633] | [ 624 1666] | [ 661 1665]
     SHFT2 | [ 187 1634] | [ 275 1635] | [ 178 1663] | [ 270 1666]
         Z | [ 670 1634] | [ 707 1634] | [ 673 1666] | [ 709 1665]
         M | [ 411 1635] | [ 448 1633] | [ 410 1665] | [ 447 1664]
         , | [ 368 1634] | [ 405 1633] | [ 366 1665] | [ 403 1665]
        FN | [ 760 1598] | [ 793 1596] | [ 767 1629] | [ 799 1628]
      CMD1 | [ 622 1594] | [ 669 1594] | [ 623 1629] | [ 669 1630]
         / | [ 280 1635] | [ 318 1634] | [ 277 1666] | [ 314 1665]
         . | [ 326 1634] | [ 363 1634] | [ 324 1666] | [ 360 1665]
      CTRL | [ 718 1594] | [ 754 1593] | [ 721 1629] | [ 758 1629]
      ALT1 | [ 680 1593] | [ 716 1594] | [ 682 1629] | [ 718 1629]
     SPACE | [ 413 1598] | [ 612 1594] | [ 414 1627] | [ 617 1625]
    ARROWS | [ 235 1593] | [ 270 1593] | [ 228 1629] | [ 264 1629]
      CMD2 | [ 360 1594] | [ 407 1594] | [ 357 1629] | [ 404 1629]
      ALT2 | [ 320 1593] | [ 356 1594] | [ 315 1629] | [ 351 1629]
