       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 759 1779] | [ 797 1779] | [ 762 1811] | [ 801 1812]
         1 | [ 713 1779] | [ 752 1779] | [ 716 1811] | [ 754 1812]
         2 | [ 667 1780] | [ 706 1779] | [ 669 1811] | [ 708 1811]
         3 | [ 622 1779] | [ 660 1779] | [ 623 1811] | [ 661 1811]
         4 | [ 576 1779] | [ 614 1779] | [ 577 1811] | [ 615 1811]
         5 | [ 530 1779] | [ 568 1779] | [ 530 1810] | [ 568 1811]
         6 | [ 484 1779] | [ 522 1779] | [ 483 1810] | [ 522 1810]
         7 | [ 438 1779] | [ 476 1778] | [ 437 1810] | [ 476 1809]
         9 | [ 347 1779] | [ 385 1778] | [ 344 1810] | [ 383 1809]
         - | [ 255 1779] | [ 293 1778] | [ 252 1810] | [ 290 1809]
         = | [ 210 1778] | [ 248 1778] | [ 205 1810] | [ 244 1809]
    DELETE | [ 141 1779] | [ 201 1777] | [ 136 1810] | [ 198 1808]
       TAB | [ 732 1739] | [ 792 1738] | [ 735 1769] | [ 796 1770]
         Q | [ 687 1739] | [ 725 1738] | [ 690 1769] | [ 728 1769]
         E | [ 598 1738] | [ 635 1738] | [ 599 1769] | [ 637 1768]
         R | [ 553 1738] | [ 590 1738] | [ 553 1768] | [ 591 1768]
         T | [ 508 1738] | [ 545 1738] | [ 507 1768] | [ 545 1768]
         Y | [ 463 1738] | [ 500 1738] | [ 462 1768] | [ 500 1768]
         U | [ 418 1738] | [ 455 1738] | [ 416 1768] | [ 454 1768]
         I | [ 373 1738] | [ 410 1737] | [ 371 1768] | [ 409 1768]
         O | [ 328 1739] | [ 365 1737] | [ 326 1768] | [ 364 1767]
         P | [ 283 1739] | [ 321 1737] | [ 280 1768] | [ 318 1767]
         [ | [ 239 1738] | [ 276 1737] | [ 235 1768] | [ 273 1767]
         ] | [ 194 1738] | [ 231 1737] | [ 190 1768] | [ 228 1766]
         \ | [ 149 1738] | [ 187 1737] | [ 145 1768] | [ 182 1767]
 CAPS_LOCK | [ 717 1701] | [ 788 1699] | [ 721 1729] | [ 791 1730]
         A | [ 674 1698] | [ 711 1699] | [ 675 1728] | [ 713 1729]
         S | [ 630 1698] | [ 667 1699] | [ 631 1728] | [ 668 1729]
         F | [ 542 1699] | [ 579 1699] | [ 542 1728] | [ 579 1728]
         H | [ 454 1699] | [ 490 1698] | [ 453 1728] | [ 490 1727]
         L | [ 321 1700] | [ 358 1698] | [ 319 1728] | [ 356 1727]
         ; | [ 278 1698] | [ 315 1698] | [ 275 1728] | [ 312 1727]
         ' | [ 234 1698] | [ 271 1698] | [ 230 1727] | [ 267 1727]
    RETURN | [ 156 1701] | [ 225 1697] | [ 152 1727] | [ 223 1727]
     SHFT1 | [ 692 1664] | [ 780 1660] | [ 695 1690] | [ 787 1690]
         Z | [ 649 1662] | [ 686 1661] | [ 651 1690] | [ 688 1690]
         X | [ 606 1662] | [ 643 1661] | [ 608 1690] | [ 644 1690]
         C | [ 563 1662] | [ 600 1661] | [ 563 1689] | [ 600 1690]
         V | [ 520 1661] | [ 556 1661] | [ 521 1690] | [ 557 1689]
         B | [ 477 1661] | [ 513 1661] | [ 476 1689] | [ 513 1689]
         N | [ 434 1661] | [ 470 1661] | [ 432 1689] | [ 469 1689]
         M | [ 391 1661] | [ 427 1661] | [ 389 1689] | [ 426 1688]
     SHFT2 | [ 169 1659] | [ 255 1661] | [ 160 1689] | [ 250 1689]
        FN | [ 742 1621] | [ 778 1620] | [ 745 1653] | [ 782 1654]
      CTRL | [ 700 1621] | [ 736 1620] | [ 703 1653] | [ 739 1654]
      ALT1 | [ 658 1620] | [ 693 1620] | [ 660 1653] | [ 696 1653]
      CMD1 | [ 605 1620] | [ 651 1620] | [ 607 1653] | [ 653 1653]
     SPACE | [ 397 1619] | [ 596 1619] | [ 392 1652] | [ 600 1651]
      CMD2 | [ 341 1621] | [ 387 1620] | [ 338 1652] | [ 385 1652]
      ALT2 | [ 299 1620] | [ 335 1620] | [ 296 1652] | [ 332 1651]
    ARROWS | [ 216 1619] | [ 251 1620] | [ 210 1652] | [ 246 1651]
         , | [ 347 1662] | [ 384 1661] | [ 345 1689] | [ 382 1689]
         8 | [ 391 1779] | [ 429 1777] | [ 390 1811] | [ 428 1811]
         0 | [ 302 1778] | [ 339 1778] | [ 297 1811] | [ 335 1812]
         W | [ 643 1736] | [ 681 1736] | [ 644 1769] | [ 683 1769]
         D | [ 586 1697] | [ 623 1697] | [ 587 1729] | [ 624 1729]
         G | [ 498 1698] | [ 534 1697] | [ 497 1729] | [ 535 1728]
         J | [ 409 1697] | [ 445 1697] | [ 407 1729] | [ 444 1729]
         K | [ 365 1697] | [ 401 1697] | [ 362 1728] | [ 400 1728]
         . | [ 304 1661] | [ 341 1659] | [ 301 1689] | [ 338 1689]
         / | [ 262 1658] | [ 297 1658] | [ 258 1690] | [ 293 1690]
