       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 858 1793] | [ 899 1792] | [ 866 1832] | [ 906 1831]
         1 | [ 808 1792] | [ 848 1791] | [ 813 1831] | [ 855 1830]
         4 | [ 656 1791] | [ 698 1791] | [ 660 1831] | [ 700 1830]
         5 | [ 605 1792] | [ 646 1790] | [ 608 1830] | [ 649 1830]
         6 | [ 556 1790] | [ 597 1792] | [ 556 1830] | [ 597 1830]
         7 | [ 506 1789] | [ 546 1791] | [ 504 1829] | [ 545 1830]
         8 | [ 453 1790] | [ 495 1790] | [ 452 1829] | [ 494 1829]
         9 | [ 403 1789] | [ 444 1790] | [ 400 1829] | [ 441 1830]
         0 | [ 352 1789] | [ 393 1790] | [ 348 1828] | [ 390 1829]
         - | [ 300 1789] | [ 342 1790] | [ 296 1828] | [ 338 1829]
         = | [ 250 1788] | [ 291 1790] | [ 244 1828] | [ 285 1829]
    DELETE | [ 171 1790] | [ 238 1788] | [ 166 1829] | [ 236 1826]
       TAB | [ 827 1745] | [ 891 1745] | [ 833 1783] | [ 898 1782]
         T | [ 579 1744] | [ 620 1744] | [ 580 1781] | [ 621 1781]
         Y | [ 529 1744] | [ 569 1743] | [ 530 1781] | [ 571 1780]
         U | [ 479 1744] | [ 520 1743] | [ 479 1781] | [ 520 1780]
         \ | [ 180 1741] | [ 220 1742] | [ 173 1779] | [ 214 1780]
         ] | [ 230 1741] | [ 270 1742] | [ 224 1779] | [ 265 1780]
    RETURN | [ 184 1699] | [ 262 1696] | [ 181 1733] | [ 260 1730]
         2 | [ 758 1791] | [ 798 1791] | [ 762 1831] | [ 803 1831]
         3 | [ 707 1792] | [ 748 1791] | [ 710 1830] | [ 751 1831]
         Q | [ 777 1746] | [ 817 1744] | [ 782 1782] | [ 823 1781]
         [ | [ 281 1741] | [ 321 1743] | [ 275 1779] | [ 316 1780]
         P | [ 330 1742] | [ 370 1742] | [ 327 1780] | [ 369 1778]
         H | [ 516 1700] | [ 555 1697] | [ 518 1735] | [ 557 1734]
 CAPS_LOCK | [ 808 1701] | [ 884 1700] | [ 816 1737] | [ 890 1736]
         W | [ 728 1745] | [ 767 1744] | [ 732 1782] | [ 772 1782]
         R | [ 628 1745] | [ 669 1744] | [ 632 1782] | [ 672 1780]
         J | [ 468 1698] | [ 507 1698] | [ 469 1735] | [ 508 1734]
         I | [ 431 1742] | [ 470 1743] | [ 428 1780] | [ 468 1781]
         O | [ 381 1742] | [ 420 1742] | [ 377 1779] | [ 417 1781]
         A | [ 760 1701] | [ 799 1699] | [ 765 1736] | [ 804 1735]
         G | [ 565 1700] | [ 604 1698] | [ 567 1735] | [ 607 1734]
         F | [ 614 1700] | [ 654 1699] | [ 616 1735] | [ 656 1735]
         ' | [ 273 1696] | [ 312 1697] | [ 267 1732] | [ 307 1734]
         D | [ 663 1699] | [ 701 1698] | [ 665 1735] | [ 705 1735]
         B | [ 540 1657] | [ 579 1655] | [ 541 1690] | [ 581 1690]
         N | [ 492 1656] | [ 531 1655] | [ 493 1690] | [ 532 1690]
         K | [ 419 1698] | [ 458 1697] | [ 418 1734] | [ 458 1733]
     SHFT2 | [ 190 1657] | [ 286 1651] | [ 190 1689] | [ 290 1686]
         ; | [ 321 1697] | [ 360 1697] | [ 319 1734] | [ 359 1732]
         L | [ 370 1698] | [ 409 1697] | [ 368 1734] | [ 409 1733]
     SHFT1 | [ 778 1660] | [ 875 1656] | [ 785 1692] | [ 883 1691]
         Z | [ 731 1658] | [ 770 1656] | [ 735 1691] | [ 774 1691]
         X | [ 684 1657] | [ 722 1656] | [ 687 1691] | [ 726 1691]
         / | [ 300 1654] | [ 340 1654] | [ 298 1689] | [ 338 1687]
         . | [ 350 1653] | [ 388 1654] | [ 346 1689] | [ 385 1690]
     SPACE | [ 444 1613] | [ 667 1607] | [ 446 1647] | [ 675 1647]
      CTRL | [ 785 1610] | [ 823 1610] | [ 790 1649] | [ 828 1649]
      CMD1 | [ 680 1610] | [ 731 1610] | [ 683 1648] | [ 734 1648]
      ALT1 | [ 738 1611] | [ 777 1610] | [ 743 1649] | [ 781 1648]
         , | [ 397 1654] | [ 435 1654] | [ 395 1689] | [ 435 1689]
    ARROWS | [ 247 1605] | [ 285 1606] | [ 240 1643] | [ 280 1646]
      CMD2 | [ 387 1608] | [ 437 1607] | [ 387 1647] | [ 437 1646]
      ALT2 | [ 342 1606] | [ 379 1607] | [ 337 1645] | [ 377 1646]
         M | [ 444 1656] | [ 483 1654] | [ 445 1690] | [ 484 1689]
         V | [ 588 1657] | [ 626 1655] | [ 591 1691] | [ 630 1689]
         C | [ 636 1657] | [ 675 1656] | [ 639 1691] | [ 678 1690]
         E | [ 678 1745] | [ 718 1744] | [ 682 1782] | [ 721 1782]
         S | [ 719 1697] | [ 758 1696] | [ 722 1734] | [ 763 1733]
        FN | [ 832 1625] | [ 871 1625] | [ 839 1665] | [ 878 1664]
