       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 849 1770] | [ 890 1768] | [ 856 1808] | [ 897 1808]
         1 | [ 798 1770] | [ 839 1768] | [ 804 1808] | [ 845 1808]
         4 | [ 645 1769] | [ 687 1768] | [ 649 1808] | [ 690 1807]
         5 | [ 594 1768] | [ 635 1767] | [ 597 1808] | [ 639 1806]
         6 | [ 543 1768] | [ 584 1767] | [ 545 1808] | [ 587 1806]
         7 | [ 491 1769] | [ 533 1767] | [ 493 1808] | [ 535 1806]
         8 | [ 440 1768] | [ 482 1767] | [ 441 1808] | [ 482 1807]
         9 | [ 389 1767] | [ 431 1767] | [ 387 1807] | [ 428 1808]
         0 | [ 337 1767] | [ 379 1767] | [ 334 1807] | [ 378 1806]
         - | [ 285 1767] | [ 328 1767] | [ 282 1807] | [ 324 1807]
         = | [ 234 1766] | [ 277 1768] | [ 229 1806] | [ 271 1807]
    DELETE | [ 154 1768] | [ 224 1766] | [ 150 1807] | [ 220 1805]
       TAB | [ 817 1723] | [ 883 1722] | [ 824 1760] | [ 889 1759]
         T | [ 567 1721] | [ 608 1720] | [ 569 1759] | [ 610 1759]
         Y | [ 516 1722] | [ 557 1720] | [ 518 1759] | [ 559 1759]
         U | [ 466 1721] | [ 507 1720] | [ 466 1758] | [ 509 1757]
         \ | [ 162 1719] | [ 205 1720] | [ 156 1756] | [ 198 1758]
         H | [ 504 1676] | [ 545 1675] | [ 505 1712] | [ 546 1712]
         ] | [ 215 1718] | [ 256 1720] | [ 209 1757] | [ 250 1758]
    RETURN | [ 168 1675] | [ 247 1673] | [ 164 1710] | [ 245 1709]
         2 | [ 748 1768] | [ 789 1768] | [ 752 1808] | [ 794 1807]
         3 | [ 696 1769] | [ 738 1768] | [ 699 1807] | [ 742 1807]
         Q | [ 767 1723] | [ 809 1722] | [ 772 1759] | [ 814 1758]
         [ | [ 265 1719] | [ 306 1719] | [ 260 1757] | [ 302 1758]
         B | [ 528 1633] | [ 568 1631] | [ 530 1668] | [ 571 1666]
         W | [ 718 1721] | [ 758 1721] | [ 721 1759] | [ 763 1758]
         P | [ 314 1721] | [ 356 1719] | [ 313 1758] | [ 355 1757]
         I | [ 418 1719] | [ 458 1721] | [ 415 1758] | [ 456 1759]
         O | [ 365 1721] | [ 407 1720] | [ 364 1758] | [ 406 1758]
 CAPS_LOCK | [ 798 1678] | [ 875 1676] | [ 806 1714] | [ 882 1712]
         J | [ 454 1676] | [ 494 1674] | [ 455 1712] | [ 496 1711]
         R | [ 617 1720] | [ 657 1718] | [ 620 1758] | [ 661 1756]
         ' | [ 258 1673] | [ 299 1675] | [ 253 1710] | [ 294 1712]
         G | [ 554 1674] | [ 595 1675] | [ 553 1710] | [ 594 1712]
         N | [ 480 1633] | [ 519 1631] | [ 479 1667] | [ 521 1667]
         V | [ 578 1632] | [ 618 1632] | [ 579 1668] | [ 620 1668]
         E | [ 672 1720] | [ 712 1719] | [ 675 1758] | [ 717 1757]
         K | [ 405 1675] | [ 445 1673] | [ 404 1711] | [ 446 1710]
         M | [ 428 1631] | [ 469 1631] | [ 428 1667] | [ 469 1666]
         F | [ 603 1676] | [ 644 1674] | [ 607 1712] | [ 647 1710]
         D | [ 653 1675] | [ 692 1673] | [ 658 1711] | [ 697 1709]
         ; | [ 303 1675] | [ 345 1674] | [ 302 1711] | [ 343 1710]
         L | [ 356 1674] | [ 396 1673] | [ 355 1711] | [ 396 1710]
     SHFT2 | [ 174 1634] | [ 274 1629] | [ 173 1667] | [ 275 1664]
         A | [ 750 1674] | [ 789 1674] | [ 754 1711] | [ 794 1711]
         S | [ 707 1674] | [ 746 1673] | [ 710 1711] | [ 751 1710]
         , | [ 380 1632] | [ 421 1630] | [ 381 1667] | [ 421 1665]
         / | [ 285 1632] | [ 326 1630] | [ 283 1666] | [ 325 1664]
    ARROWS | [ 230 1581] | [ 270 1583] | [ 224 1622] | [ 265 1623]
         C | [ 625 1632] | [ 665 1630] | [ 628 1666] | [ 669 1666]
         . | [ 330 1631] | [ 369 1629] | [ 329 1666] | [ 369 1666]
     SHFT1 | [ 767 1632] | [ 864 1630] | [ 774 1667] | [ 873 1666]
      CMD2 | [ 365 1592] | [ 418 1590] | [ 366 1631] | [ 419 1630]
        FN | [ 821 1593] | [ 860 1593] | [ 828 1633] | [ 867 1632]
     SPACE | [ 432 1588] | [ 657 1582] | [ 435 1625] | [ 665 1623]
      ALT2 | [ 321 1587] | [ 362 1587] | [ 319 1627] | [ 359 1627]
         Z | [ 724 1632] | [ 764 1630] | [ 730 1667] | [ 769 1666]
         X | [ 678 1632] | [ 718 1630] | [ 683 1667] | [ 723 1665]
      CTRL | [ 769 1589] | [ 811 1586] | [ 780 1627] | [ 818 1626]
      CMD1 | [ 676 1587] | [ 728 1586] | [ 681 1627] | [ 733 1625]
      ALT1 | [ 731 1587] | [ 770 1586] | [ 737 1627] | [ 776 1625]
