       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 845 1758] | [ 886 1758] | [ 851 1797] | [ 892 1797]
         1 | [ 794 1758] | [ 835 1757] | [ 799 1797] | [ 841 1797]
         4 | [ 641 1758] | [ 682 1757] | [ 644 1797] | [ 686 1796]
         5 | [ 590 1757] | [ 632 1757] | [ 592 1797] | [ 634 1796]
         6 | [ 538 1758] | [ 579 1756] | [ 540 1797] | [ 582 1796]
         7 | [ 488 1756] | [ 528 1756] | [ 488 1797] | [ 530 1795]
         8 | [ 435 1758] | [ 477 1756] | [ 435 1796] | [ 478 1795]
         9 | [ 386 1755] | [ 427 1757] | [ 382 1795] | [ 424 1796]
         0 | [ 334 1755] | [ 375 1756] | [ 329 1794] | [ 372 1796]
         - | [ 280 1756] | [ 324 1757] | [ 277 1795] | [ 319 1796]
         = | [ 229 1755] | [ 272 1756] | [ 224 1795] | [ 266 1796]
    DELETE | [ 150 1756] | [ 219 1755] | [ 146 1796] | [ 215 1795]
       TAB | [ 813 1712] | [ 878 1711] | [ 819 1749] | [ 885 1748]
         T | [ 563 1711] | [ 604 1710] | [ 564 1748] | [ 606 1747]
         Y | [ 512 1711] | [ 554 1710] | [ 514 1748] | [ 555 1747]
         U | [ 462 1710] | [ 503 1709] | [ 463 1748] | [ 504 1747]
         \ | [ 159 1707] | [ 200 1708] | [ 152 1745] | [ 194 1746]
         G | [ 549 1666] | [ 589 1664] | [ 551 1702] | [ 592 1701]
         H | [ 500 1665] | [ 540 1664] | [ 500 1701] | [ 542 1700]
         ] | [ 210 1707] | [ 251 1709] | [ 204 1745] | [ 247 1746]
    RETURN | [ 163 1665] | [ 241 1661] | [ 162 1700] | [ 240 1698]
         J | [ 450 1665] | [ 491 1664] | [ 450 1701] | [ 492 1700]
         I | [ 412 1709] | [ 453 1709] | [ 411 1747] | [ 453 1746]
         2 | [ 743 1758] | [ 784 1757] | [ 748 1797] | [ 789 1797]
         3 | [ 692 1758] | [ 733 1757] | [ 697 1798] | [ 738 1796]
         Q | [ 763 1711] | [ 803 1710] | [ 769 1749] | [ 809 1748]
         R | [ 613 1711] | [ 652 1709] | [ 617 1749] | [ 657 1746]
         [ | [ 260 1708] | [ 302 1709] | [ 255 1745] | [ 297 1747]
         O | [ 361 1709] | [ 401 1708] | [ 359 1747] | [ 402 1746]
         B | [ 524 1622] | [ 564 1621] | [ 525 1657] | [ 566 1656]
         P | [ 311 1708] | [ 353 1710] | [ 307 1746] | [ 349 1747]
         N | [ 475 1623] | [ 514 1621] | [ 474 1657] | [ 516 1657]
 CAPS_LOCK | [ 794 1666] | [ 872 1663] | [ 801 1700] | [ 878 1698]
         V | [ 572 1622] | [ 612 1622] | [ 573 1658] | [ 614 1658]
         E | [ 663 1709] | [ 703 1708] | [ 666 1747] | [ 708 1746]
         K | [ 401 1664] | [ 441 1662] | [ 400 1700] | [ 442 1699]
         M | [ 423 1619] | [ 464 1619] | [ 423 1655] | [ 464 1654]
         F | [ 599 1665] | [ 640 1663] | [ 603 1701] | [ 643 1699]
         W | [ 709 1711] | [ 749 1708] | [ 716 1747] | [ 755 1745]
         D | [ 648 1664] | [ 687 1662] | [ 653 1700] | [ 692 1698]
         ' | [ 254 1662] | [ 295 1663] | [ 249 1699] | [ 290 1700]
         ; | [ 299 1664] | [ 341 1663] | [ 298 1700] | [ 339 1699]
         L | [ 351 1663] | [ 391 1662] | [ 350 1700] | [ 391 1699]
     SHFT2 | [ 169 1624] | [ 269 1619] | [ 168 1657] | [ 270 1654]
         A | [ 746 1663] | [ 785 1663] | [ 750 1700] | [ 790 1700]
         S | [ 700 1663] | [ 739 1662] | [ 703 1700] | [ 744 1699]
         , | [ 374 1622] | [ 415 1620] | [ 375 1657] | [ 415 1655]
         / | [ 281 1622] | [ 322 1620] | [ 279 1656] | [ 321 1654]
    ARROWS | [ 227 1568] | [ 267 1570] | [ 221 1609] | [ 262 1610]
         C | [ 620 1622] | [ 660 1620] | [ 623 1656] | [ 664 1656]
         . | [ 327 1621] | [ 366 1619] | [ 326 1656] | [ 366 1656]
     SHFT1 | [ 764 1622] | [ 861 1620] | [ 771 1657] | [ 870 1656]
      CMD2 | [ 361 1577] | [ 414 1575] | [ 362 1616] | [ 415 1615]
        FN | [ 817 1580] | [ 856 1580] | [ 824 1620] | [ 863 1619]
     SPACE | [ 427 1578] | [ 652 1572] | [ 430 1615] | [ 660 1613]
      ALT2 | [ 318 1575] | [ 359 1575] | [ 316 1615] | [ 356 1615]
         Z | [ 717 1622] | [ 757 1620] | [ 723 1657] | [ 762 1656]
         X | [ 669 1622] | [ 709 1620] | [ 674 1657] | [ 714 1655]
      CTRL | [ 766 1577] | [ 808 1574] | [ 777 1615] | [ 815 1614]
      CMD1 | [ 667 1575] | [ 719 1574] | [ 672 1615] | [ 724 1613]
      ALT1 | [ 724 1575] | [ 763 1574] | [ 730 1615] | [ 769 1613]
