       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 869 1793] | [ 907 1792] | [ 874 1831] | [ 913 1830]
         1 | [ 821 1792] | [ 859 1792] | [ 825 1831] | [ 864 1829]
         2 | [ 772 1792] | [ 811 1792] | [ 776 1831] | [ 815 1829]
         3 | [ 724 1791] | [ 762 1791] | [ 727 1830] | [ 765 1830]
         4 | [ 675 1792] | [ 713 1790] | [ 677 1829] | [ 716 1830]
         5 | [ 628 1790] | [ 667 1791] | [ 628 1828] | [ 666 1830]
         6 | [ 580 1790] | [ 618 1790] | [ 579 1828] | [ 618 1829]
         7 | [ 532 1789] | [ 570 1790] | [ 530 1827] | [ 569 1829]
         8 | [ 484 1789] | [ 522 1790] | [ 481 1827] | [ 521 1828]
         9 | [ 436 1789] | [ 474 1790] | [ 433 1827] | [ 472 1828]
         0 | [ 388 1788] | [ 426 1789] | [ 384 1827] | [ 424 1827]
         - | [ 339 1788] | [ 378 1789] | [ 336 1827] | [ 373 1828]
         = | [ 292 1787] | [ 330 1789] | [ 287 1826] | [ 325 1827]
    DELETE | [ 218 1789] | [ 281 1787] | [ 215 1827] | [ 279 1824]
       TAB | [ 840 1746] | [ 901 1745] | [ 844 1782] | [ 907 1782]
         Q | [ 792 1746] | [ 830 1745] | [ 796 1782] | [ 834 1782]
         W | [ 745 1745] | [ 782 1744] | [ 748 1782] | [ 786 1781]
         Y | [ 556 1743] | [ 594 1744] | [ 555 1780] | [ 593 1781]
         U | [ 509 1743] | [ 547 1744] | [ 507 1780] | [ 545 1781]
         I | [ 461 1743] | [ 500 1744] | [ 459 1779] | [ 497 1780]
         P | [ 368 1741] | [ 405 1743] | [ 364 1779] | [ 401 1780]
         [ | [ 320 1741] | [ 358 1742] | [ 316 1779] | [ 353 1780]
         ] | [ 273 1741] | [ 310 1741] | [ 269 1779] | [ 306 1779]
         \ | [ 226 1741] | [ 263 1741] | [ 220 1777] | [ 259 1778]
 CAPS_LOCK | [ 824 1700] | [ 896 1700] | [ 828 1736] | [ 901 1736]
         A | [ 777 1700] | [ 813 1699] | [ 780 1736] | [ 818 1736]
         K | [ 452 1697] | [ 489 1699] | [ 449 1733] | [ 487 1734]
         ' | [ 313 1696] | [ 350 1697] | [ 309 1732] | [ 346 1733]
    RETURN | [ 230 1699] | [ 303 1696] | [ 227 1732] | [ 301 1730]
         ; | [ 359 1697] | [ 396 1697] | [ 355 1732] | [ 393 1733]
         R | [ 652 1743] | [ 689 1745] | [ 651 1780] | [ 689 1782]
         T | [ 603 1744] | [ 641 1744] | [ 604 1781] | [ 642 1781]
         F | [ 637 1700] | [ 675 1699] | [ 639 1735] | [ 676 1735]
         J | [ 497 1699] | [ 535 1698] | [ 497 1734] | [ 535 1733]
         H | [ 544 1699] | [ 581 1698] | [ 544 1734] | [ 582 1734]
         N | [ 523 1654] | [ 559 1655] | [ 521 1689] | [ 558 1690]
         E | [ 698 1744] | [ 736 1745] | [ 700 1782] | [ 738 1781]
     SHFT1 | [ 795 1661] | [ 888 1656] | [ 803 1692] | [ 895 1691]
         D | [ 684 1699] | [ 721 1699] | [ 686 1735] | [ 724 1734]
         S | [ 730 1701] | [ 768 1700] | [ 734 1736] | [ 771 1735]
        FN | [ 848 1610] | [ 885 1609] | [ 853 1648] | [ 890 1648]
         Z | [ 751 1656] | [ 787 1656] | [ 754 1691] | [ 790 1691]
      CTRL | [ 803 1610] | [ 840 1609] | [ 808 1648] | [ 844 1648]
         M | [ 477 1654] | [ 514 1656] | [ 475 1689] | [ 511 1690]
         X | [ 705 1656] | [ 741 1656] | [ 708 1691] | [ 744 1690]
         B | [ 567 1656] | [ 604 1655] | [ 568 1690] | [ 605 1690]
         G | [ 590 1700] | [ 628 1699] | [ 592 1735] | [ 629 1734]
      ALT1 | [ 760 1608] | [ 795 1609] | [ 761 1647] | [ 798 1648]
         C | [ 659 1656] | [ 696 1656] | [ 660 1690] | [ 698 1690]
      CMD1 | [ 702 1609] | [ 750 1608] | [ 704 1647] | [ 752 1648]
         V | [ 613 1656] | [ 649 1655] | [ 614 1690] | [ 651 1690]
     SPACE | [ 476 1612] | [ 688 1606] | [ 478 1647] | [ 696 1647]
         , | [ 431 1654] | [ 468 1655] | [ 428 1688] | [ 465 1690]
         O | [ 413 1743] | [ 452 1743] | [ 412 1780] | [ 450 1780]
         / | [ 340 1653] | [ 377 1655] | [ 336 1688] | [ 373 1689]
     SHFT2 | [ 235 1657] | [ 328 1652] | [ 234 1688] | [ 329 1685]
         L | [ 406 1697] | [ 443 1699] | [ 402 1732] | [ 439 1734]
    ARROWS | [ 289 1605] | [ 325 1607] | [ 284 1645] | [ 320 1645]
         . | [ 385 1654] | [ 422 1654] | [ 382 1688] | [ 419 1689]
      CMD2 | [ 433 1608] | [ 467 1608] | [ 436 1648] | [ 465 1648]
      ALT2 | [ 386 1607] | [ 422 1607] | [ 383 1647] | [ 418 1648]
