       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 838 1779] | [ 877 1778] | [ 842 1815] | [ 881 1815]
         1 | [ 791 1777] | [ 829 1777] | [ 794 1815] | [ 833 1814]
         2 | [ 743 1778] | [ 781 1777] | [ 746 1815] | [ 784 1815]
         3 | [ 695 1778] | [ 734 1777] | [ 697 1814] | [ 736 1815]
         4 | [ 648 1777] | [ 685 1776] | [ 649 1814] | [ 688 1814]
         5 | [ 600 1777] | [ 638 1776] | [ 601 1814] | [ 639 1814]
         6 | [ 553 1776] | [ 592 1777] | [ 552 1812] | [ 590 1814]
         7 | [ 506 1775] | [ 544 1776] | [ 505 1813] | [ 543 1813]
         8 | [ 458 1775] | [ 496 1775] | [ 456 1812] | [ 494 1813]
         9 | [ 410 1775] | [ 449 1775] | [ 408 1812] | [ 446 1813]
         0 | [ 364 1774] | [ 401 1775] | [ 360 1812] | [ 399 1812]
         - | [ 316 1774] | [ 354 1775] | [ 312 1812] | [ 350 1812]
         = | [ 269 1773] | [ 307 1775] | [ 263 1810] | [ 302 1812]
    DELETE | [ 197 1773] | [ 258 1773] | [ 192 1811] | [ 255 1810]
       TAB | [ 810 1732] | [ 871 1732] | [ 814 1768] | [ 875 1768]
         Q | [ 763 1732] | [ 800 1731] | [ 767 1768] | [ 804 1768]
         W | [ 717 1731] | [ 754 1731] | [ 720 1768] | [ 757 1767]
         Y | [ 529 1731] | [ 567 1730] | [ 529 1766] | [ 568 1766]
         U | [ 482 1731] | [ 521 1730] | [ 482 1766] | [ 520 1766]
         I | [ 437 1729] | [ 474 1729] | [ 434 1765] | [ 472 1766]
         P | [ 344 1728] | [ 381 1729] | [ 340 1765] | [ 377 1766]
         [ | [ 297 1728] | [ 334 1728] | [ 293 1765] | [ 331 1765]
         ] | [ 251 1727] | [ 288 1728] | [ 246 1764] | [ 284 1764]
         \ | [ 203 1728] | [ 241 1728] | [ 198 1763] | [ 236 1764]
 CAPS_LOCK | [ 794 1689] | [ 865 1687] | [ 799 1723] | [ 870 1722]
         A | [ 748 1688] | [ 785 1687] | [ 752 1723] | [ 788 1723]
         K | [ 427 1685] | [ 465 1686] | [ 425 1720] | [ 462 1721]
         ' | [ 290 1684] | [ 327 1684] | [ 286 1719] | [ 323 1720]
    RETURN | [ 208 1686] | [ 280 1683] | [ 206 1719] | [ 278 1718]
     SHFT2 | [ 214 1644] | [ 305 1640] | [ 214 1676] | [ 306 1674]
         O | [ 390 1729] | [ 428 1730] | [ 387 1765] | [ 424 1766]
         ; | [ 336 1684] | [ 373 1685] | [ 332 1719] | [ 369 1720]
         L | [ 381 1685] | [ 419 1685] | [ 379 1720] | [ 417 1719]
         R | [ 624 1730] | [ 661 1731] | [ 624 1767] | [ 660 1768]
         B | [ 542 1644] | [ 578 1643] | [ 543 1678] | [ 579 1677]
         T | [ 576 1731] | [ 614 1730] | [ 577 1767] | [ 615 1766]
         G | [ 565 1686] | [ 601 1686] | [ 565 1721] | [ 603 1720]
         F | [ 611 1686] | [ 647 1686] | [ 612 1722] | [ 649 1721]
         V | [ 587 1644] | [ 624 1643] | [ 587 1677] | [ 625 1677]
         M | [ 451 1644] | [ 489 1643] | [ 451 1677] | [ 488 1676]
         J | [ 472 1687] | [ 509 1685] | [ 473 1721] | [ 509 1721]
         / | [ 317 1642] | [ 354 1643] | [ 313 1675] | [ 350 1676]
         , | [ 408 1642] | [ 444 1643] | [ 405 1676] | [ 441 1677]
         H | [ 519 1686] | [ 555 1685] | [ 519 1721] | [ 556 1721]
         . | [ 363 1641] | [ 399 1643] | [ 359 1676] | [ 395 1677]
      CMD2 | [ 399 1595] | [ 445 1595] | [ 396 1634] | [ 445 1633]
         N | [ 497 1643] | [ 534 1643] | [ 498 1678] | [ 534 1676]
      ALT2 | [ 355 1595] | [ 391 1596] | [ 351 1633] | [ 388 1634]
         C | [ 632 1644] | [ 669 1644] | [ 635 1679] | [ 671 1677]
     SPACE | [ 452 1601] | [ 662 1595] | [ 453 1635] | [ 668 1636]
    ARROWS | [ 268 1593] | [ 302 1594] | [ 262 1633] | [ 297 1634]
         E | [ 670 1731] | [ 707 1731] | [ 671 1767] | [ 709 1768]
     SHFT1 | [ 768 1645] | [ 861 1645] | [ 771 1679] | [ 865 1679]
         D | [ 656 1688] | [ 694 1687] | [ 658 1722] | [ 696 1721]
         S | [ 702 1688] | [ 739 1687] | [ 706 1723] | [ 742 1722]
        FN | [ 819 1599] | [ 856 1598] | [ 823 1636] | [ 860 1636]
         Z | [ 723 1645] | [ 760 1645] | [ 726 1679] | [ 762 1678]
      CTRL | [ 776 1598] | [ 812 1599] | [ 778 1635] | [ 814 1637]
      ALT1 | [ 730 1599] | [ 766 1597] | [ 735 1637] | [ 770 1636]
         X | [ 677 1645] | [ 714 1644] | [ 679 1678] | [ 717 1677]
      CMD1 | [ 674 1597] | [ 721 1596] | [ 676 1634] | [ 725 1634]
