       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 805 1816] | [ 846 1817] | [ 809 1857] | [ 850 1857]
         1 | [ 754 1816] | [ 794 1815] | [ 758 1856] | [ 799 1856]
         2 | [ 705 1813] | [ 746 1816] | [ 706 1854] | [ 747 1856]
         5 | [ 553 1810] | [ 594 1811] | [ 552 1851] | [ 594 1852]
         6 | [ 503 1809] | [ 544 1811] | [ 501 1850] | [ 543 1851]
         7 | [ 452 1808] | [ 493 1809] | [ 450 1849] | [ 491 1850]
       TAB | [ 776 1767] | [ 840 1768] | [ 779 1806] | [ 845 1806]
         U | [ 429 1759] | [ 470 1760] | [ 427 1799] | [ 468 1799]
         3 | [ 653 1813] | [ 694 1813] | [ 656 1854] | [ 697 1854]
         Q | [ 726 1765] | [ 766 1766] | [ 729 1805] | [ 770 1805]
         Y | [ 479 1760] | [ 520 1762] | [ 477 1799] | [ 517 1801]
         T | [ 529 1761] | [ 570 1763] | [ 528 1801] | [ 568 1802]
         4 | [ 604 1811] | [ 645 1813] | [ 603 1851] | [ 644 1854]
         B | [ 495 1668] | [ 534 1671] | [ 493 1705] | [ 532 1706]
         8 | [ 402 1811] | [ 443 1814] | [ 398 1852] | [ 440 1854]
         N | [ 447 1667] | [ 487 1670] | [ 445 1704] | [ 483 1706]
         9 | [ 351 1811] | [ 392 1813] | [ 347 1853] | [ 390 1853]
    DELETE | [ 122 1811] | [ 188 1811] | [ 116 1853] | [ 184 1853]
         0 | [ 301 1811] | [ 342 1814] | [ 295 1852] | [ 335 1855]
         - | [ 250 1811] | [ 291 1812] | [ 244 1853] | [ 285 1854]
         = | [ 198 1812] | [ 240 1813] | [ 193 1853] | [ 235 1853]
         ] | [ 182 1762] | [ 222 1764] | [ 175 1801] | [ 217 1802]
         [ | [ 232 1762] | [ 273 1764] | [ 227 1802] | [ 267 1803]
         \ | [ 132 1762] | [ 172 1763] | [ 125 1802] | [ 166 1802]
         P | [ 282 1761] | [ 322 1765] | [ 275 1800] | [ 315 1803]
         R | [ 576 1764] | [ 618 1763] | [ 577 1802] | [ 620 1801]
    RETURN | [ 138 1668] | [ 216 1668] | [ 133 1705] | [ 212 1705]
         H | [ 466 1668] | [ 506 1667] | [ 466 1705] | [ 506 1705]
         G | [ 514 1667] | [ 553 1667] | [ 513 1705] | [ 555 1705]
         V | [ 540 1668] | [ 579 1668] | [ 541 1705] | [ 582 1705]
         ' | [ 223 1667] | [ 263 1668] | [ 217 1705] | [ 258 1707]
         J | [ 423 1667] | [ 463 1668] | [ 421 1706] | [ 460 1707]
         I | [ 371 1759] | [ 411 1764] | [ 367 1802] | [ 408 1804]
         E | [ 631 1764] | [ 675 1763] | [ 633 1802] | [ 674 1803]
 CAPS_LOCK | [ 758 1668] | [ 834 1668] | [ 765 1706] | [ 839 1706]
         O | [ 329 1761] | [ 369 1763] | [ 324 1801] | [ 365 1803]
     SHFT2 | [ 143 1670] | [ 242 1668] | [ 140 1704] | [ 241 1705]
         ; | [ 273 1666] | [ 313 1669] | [ 267 1703] | [ 308 1706]
         W | [ 678 1761] | [ 718 1764] | [ 678 1801] | [ 718 1803]
         F | [ 566 1666] | [ 606 1668] | [ 565 1705] | [ 605 1707]
         K | [ 364 1667] | [ 404 1668] | [ 360 1705] | [ 401 1707]
         M | [ 392 1666] | [ 431 1669] | [ 387 1704] | [ 428 1705]
         / | [ 253 1667] | [ 292 1669] | [ 248 1705] | [ 288 1706]
         L | [ 318 1666] | [ 358 1668] | [ 314 1705] | [ 354 1706]
    ARROWS | [ 199 1586] | [ 237 1589] | [ 192 1629] | [ 232 1629]
         A | [ 712 1667] | [ 753 1668] | [ 716 1706] | [ 756 1705]
         D | [ 612 1668] | [ 654 1668] | [ 615 1706] | [ 655 1706]
         C | [ 587 1668] | [ 627 1668] | [ 589 1706] | [ 628 1706]
         , | [ 344 1667] | [ 382 1669] | [ 339 1704] | [ 379 1706]
         . | [ 299 1666] | [ 338 1669] | [ 294 1704] | [ 334 1705]
      CMD2 | [ 330 1587] | [ 382 1586] | [ 328 1627] | [ 380 1628]
      ALT2 | [ 294 1586] | [ 333 1587] | [ 289 1627] | [ 329 1629]
         S | [ 663 1667] | [ 703 1667] | [ 665 1705] | [ 706 1705]
     SHFT1 | [ 731 1668] | [ 828 1669] | [ 736 1705] | [ 834 1705]
         Z | [ 686 1668] | [ 727 1668] | [ 690 1705] | [ 729 1705]
         X | [ 640 1668] | [ 679 1668] | [ 643 1706] | [ 682 1705]
     SPACE | [ 399 1590] | [ 622 1585] | [ 401 1625] | [ 629 1629]
        FN | [ 786 1629] | [ 824 1630] | [ 791 1671] | [ 829 1671]
      CTRL | [ 741 1587] | [ 780 1587] | [ 746 1628] | [ 784 1628]
      ALT1 | [ 698 1586] | [ 738 1588] | [ 700 1627] | [ 739 1629]
      CMD1 | [ 635 1587] | [ 688 1587] | [ 639 1628] | [ 690 1628]
