       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 930 1792] | [ 977 1792] | [ 935 1842] | [ 983 1842]
         1 | [ 875 1794] | [ 923 1793] | [ 881 1843] | [ 929 1841]
         2 | [ 821 1794] | [ 868 1793] | [ 826 1844] | [ 873 1843]
         3 | [ 766 1795] | [ 813 1793] | [ 772 1845] | [ 819 1843]
         4 | [ 712 1795] | [ 760 1794] | [ 716 1845] | [ 763 1844]
         5 | [ 657 1796] | [ 706 1795] | [ 660 1845] | [ 708 1845]
         6 | [ 604 1795] | [ 651 1795] | [ 604 1845] | [ 651 1846]
         7 | [ 549 1796] | [ 597 1797] | [ 549 1846] | [ 597 1846]
         8 | [ 493 1797] | [ 541 1796] | [ 495 1848] | [ 542 1846]
         9 | [ 439 1797] | [ 487 1797] | [ 437 1847] | [ 485 1848]
         0 | [ 385 1797] | [ 432 1798] | [ 382 1848] | [ 430 1848]
         - | [ 329 1798] | [ 377 1798] | [ 326 1849] | [ 374 1849]
         = | [ 273 1799] | [ 322 1799] | [ 270 1850] | [ 318 1850]
    DELETE | [ 191 1800] | [ 267 1800] | [ 186 1851] | [ 263 1850]
       TAB | [ 895 1738] | [ 969 1737] | [ 900 1785] | [ 975 1784]
         Q | [ 841 1739] | [ 889 1738] | [ 847 1786] | [ 894 1785]
         W | [ 788 1739] | [ 835 1738] | [ 793 1787] | [ 840 1785]
         Y | [ 575 1740] | [ 623 1741] | [ 575 1788] | [ 622 1789]
         U | [ 522 1740] | [ 569 1742] | [ 520 1788] | [ 568 1789]
         I | [ 467 1741] | [ 515 1742] | [ 465 1788] | [ 513 1790]
         P | [ 359 1742] | [ 407 1743] | [ 356 1790] | [ 404 1791]
         [ | [ 304 1743] | [ 353 1744] | [ 301 1791] | [ 350 1791]
         ] | [ 250 1743] | [ 298 1743] | [ 247 1793] | [ 294 1792]
         \ | [ 196 1744] | [ 244 1744] | [ 191 1792] | [ 239 1793]
 CAPS_LOCK | [ 875 1685] | [ 960 1683] | [ 881 1731] | [ 967 1729]
         H | [ 559 1687] | [ 607 1686] | [ 562 1735] | [ 608 1733]
         J | [ 506 1688] | [ 554 1687] | [ 507 1734] | [ 554 1734]
         K | [ 455 1687] | [ 501 1688] | [ 453 1735] | [ 499 1735]
    RETURN | [ 202 1689] | [ 288 1689] | [ 196 1736] | [ 285 1736]
         N | [ 534 1634] | [ 579 1635] | [ 533 1681] | [ 579 1681]
         M | [ 479 1637] | [ 526 1635] | [ 481 1682] | [ 527 1681]
         ' | [ 294 1689] | [ 342 1690] | [ 291 1736] | [ 338 1736]
         O | [ 414 1741] | [ 460 1741] | [ 411 1790] | [ 458 1791]
     SHFT2 | [ 204 1640] | [ 317 1636] | [ 203 1684] | [ 316 1680]
         ; | [ 348 1688] | [ 395 1689] | [ 345 1735] | [ 392 1736]
         L | [ 401 1688] | [ 448 1688] | [ 399 1735] | [ 446 1735]
         / | [ 324 1636] | [ 370 1636] | [ 321 1682] | [ 368 1682]
         , | [ 429 1635] | [ 475 1636] | [ 426 1680] | [ 473 1682]
         . | [ 376 1636] | [ 423 1637] | [ 374 1682] | [ 421 1682]
         A | [ 823 1685] | [ 869 1684] | [ 827 1731] | [ 874 1730]
         E | [ 734 1740] | [ 781 1738] | [ 739 1787] | [ 786 1786]
         B | [ 588 1640] | [ 626 1637] | [ 591 1677] | [ 630 1677]
         S | [ 772 1699] | [ 817 1683] | [ 774 1730] | [ 821 1730]
         G | [ 615 1691] | [ 653 1687] | [ 620 1729] | [ 665 1733]
     SHFT1 | [ 847 1644] | [ 945 1637] | [ 854 1677] | [ 955 1674]
         T | [ 633 1740] | [ 680 1741] | [ 634 1788] | [ 681 1789]
    ARROWS | [ 265 1586] | [ 301 1582] | [ 265 1628] | [ 302 1625]
         R | [ 681 1744] | [ 728 1739] | [ 686 1789] | [ 731 1788]
         D | [ 726 1686] | [ 767 1687] | [ 723 1733] | [ 769 1734]
         Z | [ 793 1637] | [ 838 1635] | [ 797 1681] | [ 843 1680]
         F | [ 667 1689] | [ 715 1688] | [ 671 1734] | [ 718 1733]
        FN | [ 901 1577] | [ 946 1578] | [ 906 1627] | [ 950 1628]
         V | [ 639 1635] | [ 685 1637] | [ 638 1680] | [ 685 1683]
      CTRL | [ 855 1577] | [ 895 1579] | [ 854 1627] | [ 899 1628]
     SPACE | [ 485 1585] | [ 720 1577] | [ 489 1625] | [ 735 1624]
      ALT1 | [ 800 1575] | [ 847 1583] | [ 804 1625] | [ 850 1626]
         X | [ 743 1640] | [ 789 1634] | [ 748 1680] | [ 792 1680]
         C | [ 695 1636] | [ 740 1635] | [ 698 1681] | [ 744 1680]
      CMD2 | [ 443 1577] | [ 476 1579] | [ 447 1629] | [ 473 1629]
      CMD1 | [ 736 1578] | [ 794 1577] | [ 741 1628] | [ 799 1626]
      ALT2 | [ 377 1577] | [ 423 1577] | [ 375 1628] | [ 420 1628]
