       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 830 1767] | [ 868 1766] | [ 835 1804] | [ 872 1804]
         1 | [ 783 1766] | [ 821 1766] | [ 786 1803] | [ 824 1803]
         2 | [ 735 1766] | [ 773 1765] | [ 738 1803] | [ 776 1803]
         3 | [ 688 1765] | [ 726 1765] | [ 690 1802] | [ 728 1802]
         4 | [ 640 1765] | [ 678 1764] | [ 642 1802] | [ 680 1801]
         5 | [ 594 1763] | [ 632 1765] | [ 593 1800] | [ 631 1802]
         6 | [ 546 1763] | [ 584 1763] | [ 547 1801] | [ 585 1799]
         7 | [ 499 1762] | [ 537 1763] | [ 497 1799] | [ 536 1800]
         8 | [ 453 1761] | [ 490 1763] | [ 449 1799] | [ 487 1800]
         9 | [ 404 1761] | [ 442 1761] | [ 401 1798] | [ 440 1799]
         0 | [ 358 1760] | [ 395 1761] | [ 354 1798] | [ 391 1799]
         - | [ 310 1760] | [ 348 1761] | [ 306 1798] | [ 344 1798]
         = | [ 263 1759] | [ 301 1761] | [ 258 1797] | [ 297 1797]
    DELETE | [ 190 1761] | [ 252 1759] | [ 187 1797] | [ 249 1796]
       TAB | [ 803 1720] | [ 863 1721] | [ 805 1756] | [ 867 1757]
         Q | [ 756 1720] | [ 793 1720] | [ 759 1756] | [ 796 1756]
         W | [ 709 1720] | [ 746 1719] | [ 712 1756] | [ 749 1755]
         E | [ 662 1720] | [ 700 1719] | [ 665 1756] | [ 702 1755]
         Y | [ 522 1719] | [ 561 1718] | [ 523 1754] | [ 560 1754]
         U | [ 477 1717] | [ 514 1717] | [ 475 1753] | [ 512 1754]
         I | [ 431 1716] | [ 468 1717] | [ 428 1752] | [ 465 1753]
         P | [ 338 1715] | [ 375 1716] | [ 334 1751] | [ 371 1752]
         [ | [ 292 1714] | [ 328 1715] | [ 287 1751] | [ 325 1751]
         ] | [ 245 1714] | [ 282 1715] | [ 240 1750] | [ 277 1751]
         \ | [ 198 1714] | [ 236 1715] | [ 193 1750] | [ 229 1751]
 CAPS_LOCK | [ 787 1677] | [ 856 1676] | [ 792 1712] | [ 862 1712]
         A | [ 741 1677] | [ 778 1676] | [ 744 1711] | [ 781 1711]
         H | [ 513 1673] | [ 550 1674] | [ 511 1707] | [ 548 1709]
         J | [ 466 1674] | [ 503 1673] | [ 465 1708] | [ 503 1708]
         K | [ 422 1672] | [ 458 1673] | [ 419 1707] | [ 456 1708]
         ' | [ 284 1671] | [ 321 1671] | [ 281 1706] | [ 317 1706]
    RETURN | [ 203 1673] | [ 275 1670] | [ 200 1705] | [ 272 1705]
     SHFT2 | [ 215 1626] | [ 303 1630] | [ 205 1655] | [ 297 1663]
         O | [ 385 1715] | [ 421 1716] | [ 381 1752] | [ 419 1752]
         / | [ 313 1628] | [ 348 1630] | [ 308 1663] | [ 345 1663]
         ; | [ 329 1672] | [ 367 1672] | [ 328 1707] | [ 365 1705]
         L | [ 377 1671] | [ 413 1673] | [ 373 1707] | [ 410 1707]
    ARROWS | [ 262 1581] | [ 297 1582] | [ 256 1619] | [ 292 1621]
         S | [ 695 1676] | [ 731 1675] | [ 698 1711] | [ 735 1710]
         R | [ 616 1719] | [ 654 1719] | [ 618 1755] | [ 655 1754]
        FN | [ 814 1587] | [ 849 1588] | [ 816 1625] | [ 851 1627]
     SHFT1 | [ 760 1637] | [ 849 1633] | [ 764 1668] | [ 858 1667]
         N | [ 490 1632] | [ 527 1631] | [ 489 1664] | [ 527 1665]
         M | [ 447 1630] | [ 483 1631] | [ 444 1664] | [ 480 1665]
         . | [ 357 1629] | [ 393 1630] | [ 353 1663] | [ 389 1664]
         , | [ 400 1631] | [ 437 1630] | [ 399 1664] | [ 436 1663]
         B | [ 535 1633] | [ 571 1631] | [ 537 1666] | [ 572 1665]
      ALT2 | [ 349 1583] | [ 385 1583] | [ 345 1620] | [ 381 1622]
      CMD2 | [ 392 1585] | [ 439 1583] | [ 391 1622] | [ 439 1621]
         D | [ 649 1676] | [ 686 1675] | [ 651 1710] | [ 688 1710]
         T | [ 570 1718] | [ 607 1718] | [ 570 1754] | [ 608 1753]
         Z | [ 716 1633] | [ 751 1633] | [ 719 1668] | [ 755 1667]
      CTRL | [ 769 1587] | [ 804 1587] | [ 771 1625] | [ 807 1626]
         G | [ 558 1674] | [ 595 1674] | [ 558 1709] | [ 596 1708]
         F | [ 603 1676] | [ 641 1675] | [ 605 1710] | [ 642 1709]
         C | [ 626 1632] | [ 661 1632] | [ 628 1667] | [ 663 1667]
      ALT1 | [ 724 1587] | [ 761 1588] | [ 726 1624] | [ 762 1626]
      CMD1 | [ 668 1588] | [ 715 1586] | [ 671 1625] | [ 718 1625]
         V | [ 580 1633] | [ 617 1632] | [ 582 1666] | [ 618 1666]
     SPACE | [ 446 1589] | [ 657 1585] | [ 448 1623] | [ 662 1624]
         X | [ 670 1634] | [ 707 1633] | [ 673 1667] | [ 709 1666]
