       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 868 1800] | [ 907 1799] | [ 873 1838] | [ 912 1838]
         1 | [ 819 1800] | [ 859 1799] | [ 824 1838] | [ 863 1837]
         2 | [ 771 1799] | [ 809 1798] | [ 774 1837] | [ 813 1838]
         3 | [ 723 1798] | [ 761 1798] | [ 727 1838] | [ 765 1836]
         4 | [ 674 1799] | [ 713 1798] | [ 677 1837] | [ 715 1837]
         5 | [ 627 1797] | [ 665 1798] | [ 627 1836] | [ 665 1837]
         6 | [ 579 1797] | [ 617 1798] | [ 577 1835] | [ 616 1837]
         7 | [ 530 1797] | [ 568 1797] | [ 529 1836] | [ 568 1836]
         8 | [ 481 1797] | [ 520 1797] | [ 480 1836] | [ 519 1836]
         9 | [ 434 1796] | [ 472 1797] | [ 431 1835] | [ 469 1836]
         0 | [ 385 1796] | [ 424 1797] | [ 382 1835] | [ 420 1836]
         - | [ 337 1796] | [ 376 1797] | [ 333 1834] | [ 371 1836]
         = | [ 288 1796] | [ 328 1797] | [ 284 1834] | [ 323 1835]
    DELETE | [ 215 1797] | [ 278 1795] | [ 212 1835] | [ 276 1833]
       TAB | [ 839 1752] | [ 901 1752] | [ 843 1789] | [ 906 1789]
         Q | [ 791 1753] | [ 830 1752] | [ 795 1789] | [ 833 1789]
         W | [ 744 1752] | [ 781 1751] | [ 747 1789] | [ 785 1788]
         Y | [ 553 1751] | [ 591 1750] | [ 554 1788] | [ 592 1788]
         U | [ 507 1750] | [ 545 1751] | [ 505 1787] | [ 544 1788]
         I | [ 459 1750] | [ 498 1751] | [ 457 1787] | [ 495 1788]
         P | [ 365 1749] | [ 403 1750] | [ 361 1786] | [ 400 1787]
         [ | [ 317 1749] | [ 355 1749] | [ 313 1786] | [ 352 1787]
         ] | [ 270 1749] | [ 308 1749] | [ 265 1786] | [ 303 1787]
         \ | [ 224 1748] | [ 261 1749] | [ 217 1785] | [ 256 1786]
 CAPS_LOCK | [ 823 1707] | [ 895 1706] | [ 828 1743] | [ 900 1742]
         A | [ 776 1707] | [ 813 1706] | [ 779 1742] | [ 817 1742]
         K | [ 448 1706] | [ 487 1705] | [ 448 1741] | [ 486 1740]
         ' | [ 310 1704] | [ 348 1705] | [ 306 1740] | [ 343 1741]
    RETURN | [ 228 1704] | [ 300 1703] | [ 225 1740] | [ 297 1740]
         ; | [ 357 1704] | [ 392 1704] | [ 353 1740] | [ 391 1741]
         R | [ 649 1751] | [ 687 1751] | [ 650 1788] | [ 689 1788]
         T | [ 601 1751] | [ 640 1751] | [ 603 1789] | [ 641 1787]
         F | [ 635 1707] | [ 674 1706] | [ 637 1742] | [ 674 1742]
         J | [ 495 1706] | [ 533 1705] | [ 496 1742] | [ 533 1741]
         H | [ 543 1705] | [ 580 1705] | [ 543 1742] | [ 581 1740]
         N | [ 519 1663] | [ 556 1661] | [ 520 1697] | [ 557 1696]
         E | [ 696 1752] | [ 734 1751] | [ 699 1789] | [ 737 1788]
     SHFT1 | [ 794 1666] | [ 888 1662] | [ 800 1698] | [ 895 1696]
         D | [ 682 1707] | [ 720 1706] | [ 685 1742] | [ 722 1742]
         S | [ 729 1707] | [ 767 1706] | [ 732 1742] | [ 770 1741]
        FN | [ 847 1616] | [ 884 1615] | [ 852 1654] | [ 889 1654]
         Z | [ 749 1663] | [ 786 1662] | [ 753 1698] | [ 789 1697]
      CTRL | [ 802 1615] | [ 839 1615] | [ 807 1654] | [ 843 1654]
         M | [ 473 1663] | [ 511 1661] | [ 474 1697] | [ 511 1696]
         X | [ 703 1663] | [ 740 1662] | [ 705 1697] | [ 743 1697]
         B | [ 565 1663] | [ 603 1662] | [ 566 1697] | [ 603 1697]
         G | [ 588 1707] | [ 627 1706] | [ 590 1742] | [ 628 1741]
      ALT1 | [ 758 1614] | [ 794 1615] | [ 760 1654] | [ 797 1654]
         C | [ 657 1663] | [ 694 1662] | [ 659 1697] | [ 696 1697]
      CMD1 | [ 701 1614] | [ 748 1614] | [ 703 1654] | [ 752 1653]
         V | [ 611 1663] | [ 649 1662] | [ 613 1697] | [ 650 1696]
     SPACE | [ 474 1617] | [ 689 1613] | [ 477 1654] | [ 695 1651]
         , | [ 430 1660] | [ 466 1662] | [ 433 1697] | [ 463 1697]
         O | [ 411 1750] | [ 450 1750] | [ 409 1786] | [ 448 1787]
         / | [ 337 1660] | [ 375 1660] | [ 333 1695] | [ 372 1696]
     SHFT2 | [ 238 1658] | [ 329 1663] | [ 229 1694] | [ 323 1696]
      CMD2 | [ 432 1614] | [ 466 1614] | [ 435 1654] | [ 464 1654]
         L | [ 401 1708] | [ 440 1705] | [ 400 1740] | [ 437 1741]
    ARROWS | [ 285 1612] | [ 323 1628] | [ 282 1647] | [ 320 1648]
         . | [ 383 1661] | [ 420 1662] | [ 380 1695] | [ 417 1697]
      ALT2 | [ 384 1613] | [ 420 1613] | [ 381 1653] | [ 416 1654]
