       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 848 1761] | [ 889 1760] | [ 855 1800] | [ 896 1799]
         1 | [ 797 1761] | [ 838 1759] | [ 802 1799] | [ 844 1799]
         4 | [ 644 1760] | [ 686 1759] | [ 647 1799] | [ 689 1799]
         5 | [ 593 1760] | [ 635 1759] | [ 596 1799] | [ 637 1799]
         6 | [ 541 1761] | [ 584 1759] | [ 543 1799] | [ 586 1797]
         7 | [ 490 1760] | [ 534 1760] | [ 492 1799] | [ 533 1798]
         8 | [ 439 1759] | [ 481 1758] | [ 440 1799] | [ 481 1798]
         9 | [ 388 1758] | [ 429 1758] | [ 386 1798] | [ 430 1796]
         0 | [ 335 1759] | [ 378 1758] | [ 334 1798] | [ 377 1797]
         - | [ 286 1757] | [ 328 1759] | [ 281 1797] | [ 323 1798]
         = | [ 234 1756] | [ 276 1758] | [ 228 1797] | [ 271 1797]
    DELETE | [ 154 1758] | [ 223 1757] | [ 149 1797] | [ 220 1795]
       TAB | [ 816 1714] | [ 882 1714] | [ 822 1751] | [ 888 1751]
         T | [ 566 1713] | [ 610 1710] | [ 569 1751] | [ 610 1749]
         Y | [ 516 1713] | [ 557 1712] | [ 517 1750] | [ 559 1749]
         U | [ 465 1713] | [ 506 1711] | [ 465 1749] | [ 508 1749]
         \ | [ 163 1709] | [ 204 1710] | [ 156 1747] | [ 198 1748]
         G | [ 553 1667] | [ 593 1666] | [ 555 1704] | [ 596 1703]
         H | [ 503 1667] | [ 543 1666] | [ 505 1704] | [ 545 1703]
         ] | [ 214 1709] | [ 255 1711] | [ 208 1747] | [ 250 1748]
    RETURN | [ 167 1667] | [ 244 1663] | [ 164 1701] | [ 244 1700]
         I | [ 415 1712] | [ 456 1711] | [ 414 1749] | [ 457 1748]
         2 | [ 746 1761] | [ 787 1759] | [ 751 1799] | [ 793 1798]
         3 | [ 695 1761] | [ 736 1759] | [ 699 1799] | [ 741 1799]
         Q | [ 766 1714] | [ 806 1712] | [ 772 1751] | [ 812 1751]
         [ | [ 264 1710] | [ 306 1711] | [ 260 1748] | [ 301 1749]
         O | [ 366 1710] | [ 407 1712] | [ 363 1749] | [ 403 1750]
         P | [ 314 1711] | [ 356 1711] | [ 312 1749] | [ 354 1748]
         B | [ 528 1623] | [ 567 1623] | [ 529 1659] | [ 569 1658]
         ' | [ 257 1664] | [ 298 1665] | [ 252 1700] | [ 293 1702]
         J | [ 453 1667] | [ 493 1664] | [ 456 1702] | [ 495 1700]
         R | [ 616 1711] | [ 657 1710] | [ 619 1749] | [ 661 1748]
         N | [ 479 1625] | [ 518 1623] | [ 478 1659] | [ 520 1659]
 CAPS_LOCK | [ 798 1668] | [ 876 1665] | [ 805 1702] | [ 882 1700]
         V | [ 575 1623] | [ 615 1623] | [ 576 1659] | [ 617 1659]
         E | [ 667 1711] | [ 707 1710] | [ 670 1749] | [ 712 1748]
         K | [ 404 1666] | [ 444 1664] | [ 403 1702] | [ 445 1701]
         M | [ 427 1622] | [ 468 1622] | [ 427 1658] | [ 468 1657]
         F | [ 603 1667] | [ 644 1665] | [ 607 1703] | [ 647 1701]
         W | [ 711 1713] | [ 751 1710] | [ 718 1749] | [ 757 1747]
         D | [ 652 1666] | [ 691 1664] | [ 657 1702] | [ 696 1700]
         ; | [ 303 1666] | [ 345 1665] | [ 302 1702] | [ 343 1701]
         L | [ 355 1665] | [ 395 1664] | [ 354 1702] | [ 395 1701]
     SHFT2 | [ 173 1626] | [ 273 1621] | [ 172 1659] | [ 274 1656]
         A | [ 749 1665] | [ 788 1665] | [ 753 1702] | [ 793 1702]
         S | [ 703 1665] | [ 742 1664] | [ 706 1702] | [ 747 1701]
         , | [ 377 1624] | [ 418 1622] | [ 378 1659] | [ 418 1657]
         / | [ 284 1624] | [ 325 1622] | [ 282 1658] | [ 324 1656]
    ARROWS | [ 230 1570] | [ 270 1572] | [ 224 1611] | [ 265 1612]
         C | [ 624 1624] | [ 664 1622] | [ 627 1658] | [ 668 1658]
         . | [ 329 1623] | [ 368 1621] | [ 328 1658] | [ 368 1658]
     SHFT1 | [ 767 1624] | [ 864 1622] | [ 774 1659] | [ 873 1658]
      CMD2 | [ 364 1580] | [ 417 1578] | [ 365 1619] | [ 418 1618]
        FN | [ 821 1582] | [ 860 1582] | [ 828 1622] | [ 867 1621]
     SPACE | [ 431 1579] | [ 656 1573] | [ 434 1616] | [ 664 1614]
      ALT2 | [ 320 1577] | [ 361 1577] | [ 318 1617] | [ 358 1617]
         Z | [ 720 1624] | [ 760 1622] | [ 726 1659] | [ 765 1658]
         X | [ 673 1624] | [ 713 1622] | [ 678 1659] | [ 718 1657]
      CTRL | [ 769 1579] | [ 811 1576] | [ 780 1617] | [ 818 1616]
      CMD1 | [ 671 1577] | [ 723 1576] | [ 676 1617] | [ 728 1615]
      ALT1 | [ 727 1577] | [ 766 1576] | [ 733 1617] | [ 772 1615]
