       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 802 1757] | [ 836 1755] | [ 807 1789] | [ 840 1788]
         1 | [ 760 1758] | [ 795 1757] | [ 764 1790] | [ 798 1788]
         2 | [ 718 1759] | [ 753 1758] | [ 720 1790] | [ 755 1790]
         3 | [ 676 1761] | [ 710 1759] | [ 678 1792] | [ 713 1791]
         4 | [ 634 1762] | [ 668 1760] | [ 636 1793] | [ 670 1792]
         5 | [ 592 1763] | [ 626 1761] | [ 594 1795] | [ 628 1793]
         6 | [ 551 1764] | [ 586 1763] | [ 551 1795] | [ 585 1795]
         7 | [ 509 1765] | [ 544 1764] | [ 508 1795] | [ 543 1796]
         8 | [ 467 1767] | [ 501 1764] | [ 468 1799] | [ 501 1797]
         9 | [ 427 1767] | [ 460 1766] | [ 425 1799] | [ 460 1797]
         0 | [ 385 1768] | [ 419 1767] | [ 384 1801] | [ 418 1798]
         - | [ 344 1769] | [ 378 1769] | [ 341 1801] | [ 375 1801]
         = | [ 303 1770] | [ 337 1770] | [ 299 1803] | [ 333 1802]
    DELETE | [ 241 1772] | [ 295 1771] | [ 236 1804] | [ 290 1804]
       TAB | [ 779 1718] | [ 833 1719] | [ 780 1749] | [ 836 1748]
         Q | [ 736 1720] | [ 769 1719] | [ 739 1751] | [ 773 1750]
         W | [ 695 1721] | [ 728 1720] | [ 697 1752] | [ 731 1750]
         E | [ 653 1724] | [ 686 1721] | [ 656 1754] | [ 690 1751]
         R | [ 614 1723] | [ 647 1724] | [ 613 1754] | [ 647 1754]
         T | [ 571 1726] | [ 605 1724] | [ 572 1756] | [ 606 1754]
         Y | [ 530 1727] | [ 564 1725] | [ 531 1757] | [ 565 1755]
         U | [ 489 1728] | [ 523 1726] | [ 490 1759] | [ 523 1757]
         I | [ 448 1730] | [ 482 1727] | [ 448 1760] | [ 482 1758]
         O | [ 408 1730] | [ 441 1728] | [ 407 1761] | [ 440 1760]
         P | [ 367 1731] | [ 401 1730] | [ 365 1762] | [ 398 1761]
         [ | [ 328 1731] | [ 360 1731] | [ 323 1762] | [ 357 1763]
         ] | [ 286 1733] | [ 320 1732] | [ 282 1763] | [ 315 1764]
         \ | [ 245 1735] | [ 279 1733] | [ 242 1765] | [ 275 1765]
 CAPS_LOCK | [ 764 1682] | [ 828 1681] | [ 765 1710] | [ 830 1711]
         A | [ 723 1684] | [ 755 1682] | [ 725 1713] | [ 759 1712]
         S | [ 682 1685] | [ 716 1685] | [ 684 1715] | [ 717 1714]
         D | [ 641 1687] | [ 675 1685] | [ 643 1716] | [ 677 1714]
         F | [ 601 1688] | [ 633 1685] | [ 602 1717] | [ 636 1716]
         G | [ 561 1688] | [ 594 1687] | [ 561 1718] | [ 595 1717]
         H | [ 520 1690] | [ 553 1688] | [ 520 1719] | [ 554 1718]
         J | [ 481 1690] | [ 514 1690] | [ 479 1720] | [ 512 1720]
         K | [ 441 1691] | [ 474 1692] | [ 439 1722] | [ 472 1721]
         L | [ 400 1693] | [ 433 1692] | [ 399 1723] | [ 432 1722]
         ; | [ 360 1695] | [ 393 1693] | [ 359 1725] | [ 391 1724]
         ' | [ 319 1697] | [ 353 1694] | [ 318 1726] | [ 352 1723]
     SHFT1 | [ 744 1646] | [ 824 1647] | [ 741 1673] | [ 825 1674]
         X | [ 661 1649] | [ 694 1650] | [ 661 1678] | [ 694 1678]
         C | [ 620 1651] | [ 653 1650] | [ 621 1679] | [ 654 1679]
         V | [ 580 1653] | [ 613 1651] | [ 581 1681] | [ 614 1680]
         B | [ 541 1653] | [ 573 1652] | [ 541 1682] | [ 574 1681]
         N | [ 501 1655] | [ 533 1653] | [ 502 1684] | [ 535 1681]
         , | [ 423 1656] | [ 456 1657] | [ 420 1685] | [ 452 1686]
        FN | [ 786 1606] | [ 817 1605] | [ 789 1639] | [ 822 1638]
      CTRL | [ 746 1608] | [ 779 1607] | [ 749 1640] | [ 782 1639]
      ALT1 | [ 707 1609] | [ 738 1607] | [ 710 1642] | [ 742 1640]
      CMD1 | [ 658 1611] | [ 700 1609] | [ 661 1644] | [ 703 1641]
     SPACE | [ 469 1614] | [ 652 1612] | [ 461 1646] | [ 652 1644]
      CMD2 | [ 416 1617] | [ 457 1617] | [ 413 1650] | [ 455 1650]
      ALT2 | [ 378 1618] | [ 409 1619] | [ 374 1652] | [ 406 1651]
         . | [ 384 1657] | [ 416 1657] | [ 381 1687] | [ 414 1686]
         M | [ 461 1656] | [ 495 1655] | [ 460 1684] | [ 493 1684]
         Z | [ 700 1649] | [ 732 1647] | [ 703 1678] | [ 735 1676]
    ARROWS | [ 302 1621] | [ 332 1622] | [ 295 1655] | [ 327 1655]
    RETURN | [ 258 1688] | [ 313 1688] | [ 244 1714] | [ 308 1718]
     SHFT2 | [ 256 1651] | [ 337 1650] | [ 257 1680] | [ 333 1680]
         / | [ 343 1652] | [ 376 1650] | [ 342 1681] | [ 375 1678]
