       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 804 1816] | [ 844 1816] | [ 809 1857] | [ 849 1857]
         1 | [ 754 1814] | [ 794 1815] | [ 758 1856] | [ 798 1855]
         2 | [ 703 1813] | [ 744 1814] | [ 707 1855] | [ 747 1855]
         5 | [ 553 1809] | [ 593 1811] | [ 551 1850] | [ 592 1852]
         6 | [ 502 1808] | [ 543 1811] | [ 500 1849] | [ 541 1851]
         7 | [ 450 1808] | [ 492 1809] | [ 449 1849] | [ 489 1850]
       TAB | [ 775 1766] | [ 839 1767] | [ 779 1806] | [ 844 1806]
         3 | [ 654 1811] | [ 695 1814] | [ 654 1853] | [ 695 1854]
         Q | [ 725 1765] | [ 766 1766] | [ 729 1805] | [ 769 1804]
         Y | [ 477 1761] | [ 518 1760] | [ 477 1799] | [ 518 1799]
         T | [ 528 1760] | [ 569 1762] | [ 526 1799] | [ 567 1801]
         4 | [ 603 1810] | [ 644 1812] | [ 602 1851] | [ 644 1853]
         B | [ 493 1668] | [ 531 1668] | [ 492 1705] | [ 532 1705]
         R | [ 578 1761] | [ 619 1765] | [ 576 1799] | [ 617 1803]
         U | [ 428 1761] | [ 468 1763] | [ 425 1801] | [ 466 1802]
         8 | [ 401 1810] | [ 442 1813] | [ 397 1851] | [ 439 1853]
         N | [ 446 1667] | [ 486 1670] | [ 444 1704] | [ 482 1706]
         9 | [ 350 1810] | [ 391 1812] | [ 346 1852] | [ 389 1852]
    DELETE | [ 121 1810] | [ 187 1810] | [ 115 1852] | [ 183 1852]
         0 | [ 300 1810] | [ 341 1813] | [ 294 1851] | [ 334 1854]
         - | [ 249 1810] | [ 290 1811] | [ 243 1852] | [ 284 1853]
         = | [ 197 1811] | [ 239 1812] | [ 192 1852] | [ 234 1852]
         ] | [ 181 1762] | [ 221 1764] | [ 174 1801] | [ 216 1802]
         [ | [ 231 1762] | [ 272 1764] | [ 226 1802] | [ 266 1803]
         \ | [ 131 1762] | [ 171 1763] | [ 124 1802] | [ 165 1802]
         P | [ 281 1761] | [ 321 1765] | [ 274 1800] | [ 314 1803]
    RETURN | [ 137 1668] | [ 215 1668] | [ 132 1705] | [ 211 1705]
         H | [ 465 1668] | [ 505 1667] | [ 465 1705] | [ 505 1705]
         G | [ 513 1667] | [ 552 1667] | [ 512 1705] | [ 554 1705]
         V | [ 539 1668] | [ 578 1668] | [ 540 1705] | [ 581 1705]
         ' | [ 222 1667] | [ 262 1668] | [ 216 1705] | [ 257 1707]
         J | [ 422 1667] | [ 462 1668] | [ 420 1706] | [ 459 1707]
         I | [ 370 1759] | [ 410 1764] | [ 366 1802] | [ 407 1804]
         E | [ 630 1764] | [ 674 1763] | [ 632 1802] | [ 673 1803]
 CAPS_LOCK | [ 758 1668] | [ 834 1668] | [ 765 1706] | [ 839 1706]
         O | [ 328 1761] | [ 368 1763] | [ 323 1801] | [ 364 1803]
     SHFT2 | [ 142 1670] | [ 241 1668] | [ 139 1704] | [ 240 1705]
         ; | [ 272 1666] | [ 312 1669] | [ 266 1703] | [ 307 1706]
         W | [ 678 1761] | [ 718 1764] | [ 678 1801] | [ 718 1803]
         F | [ 565 1666] | [ 605 1668] | [ 564 1705] | [ 604 1707]
         K | [ 363 1667] | [ 403 1668] | [ 359 1705] | [ 400 1707]
         M | [ 391 1666] | [ 430 1669] | [ 386 1704] | [ 427 1705]
         / | [ 252 1667] | [ 291 1669] | [ 247 1705] | [ 287 1706]
         L | [ 317 1666] | [ 357 1668] | [ 313 1705] | [ 353 1706]
    ARROWS | [ 198 1585] | [ 236 1588] | [ 191 1628] | [ 231 1628]
         A | [ 712 1667] | [ 753 1668] | [ 716 1706] | [ 756 1705]
         D | [ 613 1668] | [ 655 1668] | [ 616 1706] | [ 656 1706]
         C | [ 586 1668] | [ 626 1668] | [ 588 1706] | [ 627 1706]
         , | [ 343 1667] | [ 381 1669] | [ 338 1704] | [ 378 1706]
         . | [ 298 1666] | [ 337 1669] | [ 293 1704] | [ 333 1705]
      CMD2 | [ 329 1587] | [ 381 1586] | [ 327 1627] | [ 379 1628]
      ALT2 | [ 293 1586] | [ 332 1587] | [ 288 1627] | [ 328 1629]
         S | [ 663 1667] | [ 703 1667] | [ 665 1705] | [ 706 1705]
     SHFT1 | [ 731 1668] | [ 828 1669] | [ 736 1705] | [ 834 1705]
         Z | [ 686 1668] | [ 727 1668] | [ 690 1705] | [ 729 1705]
         X | [ 641 1668] | [ 680 1668] | [ 644 1706] | [ 683 1705]
     SPACE | [ 398 1590] | [ 621 1585] | [ 400 1625] | [ 628 1629]
        FN | [ 786 1629] | [ 824 1630] | [ 791 1671] | [ 829 1671]
      CTRL | [ 741 1587] | [ 780 1587] | [ 746 1628] | [ 784 1628]
      ALT1 | [ 698 1586] | [ 738 1588] | [ 700 1627] | [ 739 1629]
      CMD1 | [ 634 1587] | [ 687 1587] | [ 638 1628] | [ 689 1628]
