       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 754 1780] | [ 791 1780] | [ 758 1816] | [ 796 1815]
         1 | [ 708 1780] | [ 746 1780] | [ 710 1815] | [ 749 1816]
         2 | [ 662 1780] | [ 700 1780] | [ 664 1815] | [ 703 1815]
         3 | [ 617 1780] | [ 654 1780] | [ 619 1816] | [ 656 1815]
         4 | [ 571 1780] | [ 609 1780] | [ 571 1815] | [ 610 1815]
         5 | [ 525 1781] | [ 563 1780] | [ 525 1815] | [ 563 1815]
         6 | [ 479 1781] | [ 517 1780] | [ 479 1815] | [ 517 1815]
         7 | [ 434 1780] | [ 471 1780] | [ 432 1815] | [ 471 1814]
         8 | [ 388 1781] | [ 426 1780] | [ 386 1815] | [ 424 1815]
         9 | [ 343 1780] | [ 380 1780] | [ 340 1815] | [ 377 1815]
         0 | [ 297 1780] | [ 335 1780] | [ 293 1815] | [ 331 1815]
         - | [ 251 1780] | [ 289 1780] | [ 247 1815] | [ 284 1815]
         = | [ 206 1780] | [ 243 1779] | [ 201 1815] | [ 238 1815]
    DELETE | [ 137 1781] | [ 198 1779] | [ 131 1815] | [ 193 1814]
       TAB | [ 727 1739] | [ 787 1740] | [ 731 1774] | [ 791 1773]
         Q | [ 682 1740] | [ 719 1739] | [ 684 1773] | [ 722 1773]
         W | [ 637 1740] | [ 674 1739] | [ 639 1773] | [ 677 1773]
         E | [ 593 1739] | [ 630 1739] | [ 593 1773] | [ 632 1772]
         R | [ 548 1740] | [ 585 1739] | [ 548 1773] | [ 586 1773]
         T | [ 503 1740] | [ 540 1739] | [ 503 1773] | [ 540 1773]
         Y | [ 458 1740] | [ 495 1739] | [ 457 1773] | [ 495 1773]
         U | [ 414 1739] | [ 451 1739] | [ 412 1773] | [ 450 1772]
         I | [ 369 1740] | [ 406 1739] | [ 367 1773] | [ 404 1773]
         O | [ 325 1739] | [ 361 1739] | [ 321 1773] | [ 358 1773]
         P | [ 280 1739] | [ 317 1740] | [ 276 1773] | [ 313 1773]
         [ | [ 235 1739] | [ 272 1739] | [ 230 1772] | [ 267 1773]
         ] | [ 191 1739] | [ 227 1739] | [ 185 1773] | [ 223 1772]
         \ | [ 146 1739] | [ 183 1740] | [ 140 1773] | [ 176 1773]
 CAPS_LOCK | [ 712 1701] | [ 780 1700] | [ 715 1733] | [ 786 1733]
         A | [ 668 1701] | [ 705 1700] | [ 671 1733] | [ 708 1733]
         S | [ 625 1700] | [ 661 1700] | [ 626 1733] | [ 663 1733]
         D | [ 581 1700] | [ 617 1700] | [ 581 1733] | [ 619 1732]
         F | [ 537 1700] | [ 573 1700] | [ 537 1733] | [ 574 1733]
         G | [ 493 1701] | [ 529 1700] | [ 492 1733] | [ 530 1732]
         H | [ 449 1701] | [ 485 1700] | [ 448 1733] | [ 485 1732]
         J | [ 405 1701] | [ 442 1700] | [ 403 1733] | [ 440 1733]
         K | [ 361 1701] | [ 398 1700] | [ 359 1733] | [ 396 1732]
         L | [ 317 1701] | [ 354 1700] | [ 315 1733] | [ 351 1733]
         ; | [ 274 1700] | [ 310 1700] | [ 271 1733] | [ 307 1732]
         ' | [ 230 1700] | [ 266 1700] | [ 225 1732] | [ 263 1731]
    RETURN | [ 152 1703] | [ 223 1700] | [ 148 1732] | [ 219 1730]
     SHFT1 | [ 687 1664] | [ 774 1662] | [ 691 1695] | [ 781 1695]
         Z | [ 644 1664] | [ 681 1663] | [ 646 1694] | [ 683 1694]
         X | [ 601 1664] | [ 638 1663] | [ 602 1694] | [ 639 1694]
         C | [ 558 1664] | [ 594 1663] | [ 559 1694] | [ 596 1693]
         V | [ 515 1664] | [ 551 1663] | [ 515 1694] | [ 552 1694]
         B | [ 472 1664] | [ 508 1663] | [ 471 1694] | [ 508 1694]
         N | [ 429 1664] | [ 465 1663] | [ 428 1694] | [ 464 1694]
         M | [ 386 1663] | [ 422 1663] | [ 384 1694] | [ 421 1694]
         , | [ 343 1663] | [ 379 1663] | [ 341 1694] | [ 377 1694]
         . | [ 300 1663] | [ 336 1663] | [ 297 1694] | [ 334 1693]
         / | [ 257 1663] | [ 292 1662] | [ 254 1694] | [ 290 1693]
     SHFT2 | [ 166 1661] | [ 250 1662] | [ 156 1694] | [ 245 1694]
        FN | [ 737 1623] | [ 772 1622] | [ 741 1658] | [ 777 1658]
      CTRL | [ 695 1622] | [ 730 1622] | [ 697 1657] | [ 734 1657]
      ALT1 | [ 653 1622] | [ 688 1622] | [ 656 1658] | [ 691 1657]
      CMD1 | [ 600 1623] | [ 646 1622] | [ 601 1657] | [ 648 1657]
     SPACE | [ 393 1621] | [ 594 1622] | [ 386 1649] | [ 592 1658]
      CMD2 | [ 337 1623] | [ 383 1622] | [ 334 1657] | [ 381 1656]
      ALT2 | [ 295 1622] | [ 330 1622] | [ 291 1657] | [ 327 1657]
    ARROWS | [ 212 1621] | [ 246 1621] | [ 205 1656] | [ 240 1657]
