       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 854 1781] | [ 892 1781] | [ 858 1819] | [ 897 1819]
         1 | [ 806 1781] | [ 843 1780] | [ 810 1819] | [ 848 1819]
         2 | [ 757 1781] | [ 796 1780] | [ 762 1819] | [ 800 1817]
         3 | [ 709 1781] | [ 747 1779] | [ 712 1818] | [ 751 1817]
         4 | [ 662 1779] | [ 700 1779] | [ 663 1817] | [ 702 1817]
         5 | [ 613 1780] | [ 653 1779] | [ 615 1817] | [ 654 1816]
         6 | [ 566 1778] | [ 605 1779] | [ 566 1816] | [ 603 1817]
         7 | [ 519 1777] | [ 557 1778] | [ 517 1815] | [ 556 1816]
         8 | [ 470 1777] | [ 509 1777] | [ 469 1815] | [ 507 1816]
         9 | [ 423 1776] | [ 462 1778] | [ 421 1815] | [ 459 1815]
         0 | [ 375 1776] | [ 414 1776] | [ 372 1814] | [ 411 1814]
         - | [ 328 1775] | [ 366 1776] | [ 324 1813] | [ 362 1814]
         = | [ 281 1774] | [ 318 1775] | [ 275 1812] | [ 314 1813]
    DELETE | [ 207 1775] | [ 269 1774] | [ 204 1813] | [ 267 1811]
       TAB | [ 825 1735] | [ 887 1735] | [ 830 1772] | [ 891 1772]
         Q | [ 778 1734] | [ 816 1734] | [ 782 1771] | [ 819 1771]
         W | [ 731 1734] | [ 769 1734] | [ 733 1770] | [ 771 1771]
         Y | [ 544 1731] | [ 581 1732] | [ 542 1768] | [ 580 1769]
         U | [ 496 1731] | [ 534 1732] | [ 494 1767] | [ 531 1769]
         I | [ 449 1731] | [ 487 1731] | [ 447 1767] | [ 485 1768]
         P | [ 355 1730] | [ 393 1730] | [ 352 1766] | [ 390 1767]
         [ | [ 309 1729] | [ 346 1730] | [ 305 1766] | [ 343 1766]
         ] | [ 261 1729] | [ 299 1729] | [ 257 1765] | [ 294 1766]
         \ | [ 215 1728] | [ 253 1729] | [ 209 1764] | [ 248 1765]
 CAPS_LOCK | [ 809 1691] | [ 881 1690] | [ 814 1726] | [ 886 1725]
         A | [ 763 1690] | [ 800 1689] | [ 766 1725] | [ 804 1724]
         K | [ 440 1686] | [ 477 1687] | [ 438 1722] | [ 475 1722]
         ' | [ 301 1685] | [ 339 1686] | [ 297 1719] | [ 334 1721]
    RETURN | [ 219 1687] | [ 292 1684] | [ 217 1720] | [ 290 1717]
     SHFT2 | [ 226 1642] | [ 318 1641] | [ 224 1676] | [ 317 1676]
         O | [ 402 1730] | [ 440 1731] | [ 399 1766] | [ 438 1767]
         ; | [ 348 1685] | [ 385 1686] | [ 344 1720] | [ 382 1721]
         L | [ 393 1686] | [ 431 1686] | [ 392 1722] | [ 429 1721]
         R | [ 638 1732] | [ 675 1733] | [ 637 1768] | [ 675 1770]
         B | [ 555 1645] | [ 591 1644] | [ 555 1679] | [ 592 1679]
         T | [ 590 1732] | [ 628 1733] | [ 590 1769] | [ 627 1770]
         G | [ 577 1689] | [ 615 1688] | [ 578 1723] | [ 616 1723]
         F | [ 624 1689] | [ 661 1688] | [ 626 1724] | [ 663 1723]
         J | [ 487 1686] | [ 523 1687] | [ 484 1721] | [ 521 1723]
         / | [ 329 1642] | [ 365 1642] | [ 325 1676] | [ 362 1677]
         , | [ 419 1643] | [ 456 1643] | [ 417 1677] | [ 454 1678]
         H | [ 531 1688] | [ 569 1687] | [ 532 1723] | [ 569 1722]
         . | [ 375 1642] | [ 411 1643] | [ 371 1677] | [ 408 1677]
      CMD2 | [ 410 1597] | [ 458 1596] | [ 409 1635] | [ 457 1634]
         N | [ 509 1645] | [ 546 1644] | [ 510 1679] | [ 547 1677]
      ALT2 | [ 367 1595] | [ 403 1596] | [ 363 1633] | [ 399 1635]
    ARROWS | [ 278 1594] | [ 314 1595] | [ 273 1633] | [ 309 1634]
         E | [ 684 1733] | [ 721 1733] | [ 686 1770] | [ 724 1769]
     SHFT1 | [ 782 1649] | [ 873 1646] | [ 786 1681] | [ 881 1680]
         D | [ 671 1688] | [ 708 1689] | [ 672 1724] | [ 709 1724]
         S | [ 716 1690] | [ 754 1689] | [ 720 1725] | [ 757 1723]
        FN | [ 835 1600] | [ 871 1600] | [ 840 1639] | [ 875 1639]
         Z | [ 737 1647] | [ 773 1646] | [ 740 1681] | [ 777 1680]
      CTRL | [ 790 1600] | [ 827 1600] | [ 793 1638] | [ 830 1638]
      ALT1 | [ 746 1599] | [ 782 1600] | [ 748 1638] | [ 783 1639]
         X | [ 691 1647] | [ 728 1646] | [ 693 1680] | [ 730 1680]
      CMD1 | [ 689 1599] | [ 737 1599] | [ 692 1638] | [ 739 1638]
         M | [ 463 1645] | [ 500 1643] | [ 463 1678] | [ 501 1677]
         C | [ 646 1646] | [ 683 1646] | [ 648 1680] | [ 685 1679]
     SPACE | [ 465 1600] | [ 677 1597] | [ 467 1636] | [ 683 1636]
         V | [ 600 1646] | [ 637 1645] | [ 601 1679] | [ 639 1678]
