       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 872 1795] | [ 912 1794] | [ 879 1833] | [ 917 1830]
         1 | [ 824 1794] | [ 863 1793] | [ 828 1831] | [ 867 1831]
         2 | [ 776 1793] | [ 815 1792] | [ 780 1831] | [ 819 1829]
         3 | [ 729 1791] | [ 767 1792] | [ 730 1829] | [ 768 1831]
         4 | [ 680 1791] | [ 718 1791] | [ 681 1829] | [ 720 1830]
         5 | [ 633 1790] | [ 671 1791] | [ 633 1829] | [ 671 1829]
         6 | [ 583 1791] | [ 622 1790] | [ 584 1828] | [ 623 1828]
         7 | [ 536 1789] | [ 575 1790] | [ 534 1826] | [ 574 1828]
         8 | [ 488 1788] | [ 527 1789] | [ 486 1825] | [ 525 1827]
         9 | [ 441 1787] | [ 479 1788] | [ 438 1826] | [ 476 1827]
         0 | [ 392 1787] | [ 431 1788] | [ 389 1824] | [ 428 1826]
         - | [ 345 1786] | [ 383 1786] | [ 341 1824] | [ 380 1825]
         = | [ 297 1785] | [ 336 1787] | [ 292 1823] | [ 330 1825]
    DELETE | [ 224 1786] | [ 287 1785] | [ 220 1823] | [ 283 1823]
       TAB | [ 844 1747] | [ 905 1747] | [ 849 1784] | [ 910 1784]
         Q | [ 796 1747] | [ 834 1746] | [ 800 1783] | [ 838 1783]
         W | [ 749 1746] | [ 788 1746] | [ 753 1783] | [ 790 1783]
         Y | [ 560 1743] | [ 598 1743] | [ 560 1780] | [ 599 1779]
         U | [ 514 1742] | [ 552 1744] | [ 512 1779] | [ 550 1780]
         I | [ 466 1742] | [ 505 1743] | [ 464 1778] | [ 502 1779]
         [ | [ 326 1739] | [ 363 1740] | [ 321 1775] | [ 360 1777]
         ] | [ 278 1739] | [ 316 1739] | [ 274 1775] | [ 311 1777]
         \ | [ 232 1738] | [ 269 1738] | [ 226 1774] | [ 264 1776]
 CAPS_LOCK | [ 828 1702] | [ 900 1702] | [ 834 1738] | [ 905 1737]
         A | [ 781 1702] | [ 819 1701] | [ 785 1737] | [ 822 1737]
         K | [ 458 1696] | [ 494 1697] | [ 455 1732] | [ 492 1733]
         ' | [ 318 1695] | [ 356 1696] | [ 315 1731] | [ 352 1731]
    RETURN | [ 236 1697] | [ 308 1694] | [ 235 1730] | [ 307 1728]
         ; | [ 365 1695] | [ 402 1696] | [ 361 1730] | [ 398 1732]
         R | [ 654 1745] | [ 692 1744] | [ 657 1782] | [ 695 1780]
         T | [ 607 1745] | [ 646 1744] | [ 609 1781] | [ 647 1780]
         F | [ 642 1700] | [ 680 1700] | [ 643 1735] | [ 681 1735]
         J | [ 502 1699] | [ 539 1697] | [ 502 1733] | [ 540 1733]
         H | [ 549 1698] | [ 586 1698] | [ 549 1734] | [ 587 1734]
         N | [ 527 1655] | [ 564 1655] | [ 526 1689] | [ 564 1689]
         E | [ 702 1745] | [ 740 1745] | [ 704 1782] | [ 742 1782]
     SHFT1 | [ 801 1658] | [ 893 1658] | [ 806 1693] | [ 899 1693]
         D | [ 688 1701] | [ 725 1700] | [ 691 1736] | [ 728 1736]
         S | [ 734 1701] | [ 773 1701] | [ 737 1736] | [ 775 1736]
        FN | [ 853 1611] | [ 889 1611] | [ 858 1650] | [ 894 1650]
         Z | [ 755 1658] | [ 791 1657] | [ 758 1692] | [ 795 1692]
      CTRL | [ 809 1610] | [ 845 1612] | [ 811 1649] | [ 848 1650]
         M | [ 483 1653] | [ 519 1655] | [ 480 1688] | [ 517 1689]
         X | [ 709 1658] | [ 745 1656] | [ 712 1692] | [ 748 1692]
         B | [ 572 1656] | [ 609 1655] | [ 573 1690] | [ 610 1690]
         G | [ 595 1699] | [ 633 1699] | [ 597 1735] | [ 634 1734]
      ALT1 | [ 763 1610] | [ 799 1610] | [ 766 1649] | [ 803 1649]
         C | [ 664 1656] | [ 700 1656] | [ 665 1691] | [ 702 1691]
      CMD1 | [ 707 1610] | [ 755 1610] | [ 710 1649] | [ 758 1648]
         V | [ 618 1656] | [ 655 1656] | [ 620 1691] | [ 656 1690]
     SPACE | [ 482 1610] | [ 694 1607] | [ 483 1646] | [ 701 1646]
         P | [ 373 1740] | [ 410 1740] | [ 369 1777] | [ 408 1777]
         / | [ 346 1652] | [ 382 1652] | [ 342 1686] | [ 379 1687]
     SHFT2 | [ 241 1656] | [ 332 1650] | [ 240 1686] | [ 335 1682]
         O | [ 421 1740] | [ 457 1741] | [ 417 1778] | [ 455 1778]
         , | [ 435 1655] | [ 472 1653] | [ 435 1688] | [ 472 1687]
      CMD2 | [ 427 1607] | [ 475 1606] | [ 425 1645] | [ 474 1645]
         L | [ 411 1696] | [ 448 1697] | [ 408 1731] | [ 445 1733]
    ARROWS | [ 294 1604] | [ 331 1605] | [ 290 1643] | [ 326 1644]
         . | [ 391 1653] | [ 428 1654] | [ 388 1687] | [ 424 1688]
      ALT2 | [ 390 1607] | [ 426 1607] | [ 387 1647] | [ 422 1648]
