       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 869 1803] | [ 909 1803] | [ 875 1842] | [ 913 1841]
         1 | [ 820 1804] | [ 859 1802] | [ 824 1841] | [ 863 1842]
         2 | [ 772 1803] | [ 811 1802] | [ 776 1841] | [ 815 1840]
         3 | [ 723 1803] | [ 763 1802] | [ 727 1841] | [ 765 1841]
         4 | [ 675 1803] | [ 715 1802] | [ 678 1841] | [ 716 1841]
         5 | [ 628 1801] | [ 667 1803] | [ 628 1840] | [ 666 1841]
         6 | [ 579 1801] | [ 618 1802] | [ 579 1839] | [ 617 1841]
         7 | [ 532 1800] | [ 570 1802] | [ 530 1840] | [ 569 1840]
         8 | [ 483 1800] | [ 522 1802] | [ 480 1838] | [ 519 1840]
         9 | [ 435 1800] | [ 474 1802] | [ 432 1839] | [ 471 1840]
         0 | [ 386 1800] | [ 425 1800] | [ 384 1840] | [ 423 1839]
         - | [ 338 1800] | [ 377 1801] | [ 334 1838] | [ 372 1840]
         = | [ 289 1800] | [ 328 1799] | [ 286 1839] | [ 324 1839]
    DELETE | [ 217 1800] | [ 280 1799] | [ 213 1839] | [ 277 1837]
       TAB | [ 840 1756] | [ 901 1755] | [ 845 1793] | [ 907 1793]
         Q | [ 792 1756] | [ 830 1755] | [ 795 1792] | [ 835 1791]
         W | [ 745 1755] | [ 783 1755] | [ 748 1793] | [ 786 1792]
         Y | [ 555 1754] | [ 593 1754] | [ 555 1792] | [ 593 1792]
         U | [ 509 1753] | [ 546 1755] | [ 506 1791] | [ 544 1792]
         I | [ 461 1753] | [ 499 1755] | [ 458 1790] | [ 497 1791]
         P | [ 366 1753] | [ 403 1753] | [ 362 1790] | [ 401 1791]
         [ | [ 318 1753] | [ 356 1753] | [ 315 1791] | [ 352 1791]
         ] | [ 272 1752] | [ 309 1753] | [ 267 1790] | [ 304 1791]
         \ | [ 223 1753] | [ 262 1753] | [ 219 1790] | [ 256 1791]
 CAPS_LOCK | [ 823 1711] | [ 896 1710] | [ 828 1746] | [ 901 1745]
         A | [ 776 1711] | [ 814 1710] | [ 780 1746] | [ 818 1745]
         K | [ 451 1708] | [ 488 1709] | [ 448 1744] | [ 486 1745]
         ' | [ 312 1707] | [ 349 1709] | [ 307 1743] | [ 345 1744]
    RETURN | [ 228 1710] | [ 301 1707] | [ 226 1744] | [ 300 1740]
     SHFT2 | [ 233 1669] | [ 325 1662] | [ 232 1699] | [ 327 1697]
         O | [ 414 1753] | [ 451 1754] | [ 410 1790] | [ 449 1791]
         ; | [ 357 1708] | [ 395 1708] | [ 354 1744] | [ 391 1745]
         L | [ 404 1708] | [ 442 1709] | [ 401 1744] | [ 438 1745]
         R | [ 651 1754] | [ 689 1756] | [ 651 1792] | [ 688 1793]
         T | [ 602 1755] | [ 640 1754] | [ 603 1792] | [ 642 1791]
         F | [ 637 1709] | [ 674 1709] | [ 639 1746] | [ 676 1745]
         J | [ 498 1708] | [ 535 1709] | [ 496 1745] | [ 533 1745]
         / | [ 338 1664] | [ 376 1665] | [ 335 1699] | [ 373 1700]
         , | [ 430 1664] | [ 467 1665] | [ 427 1699] | [ 464 1700]
         H | [ 543 1710] | [ 581 1709] | [ 544 1746] | [ 582 1744]
      CMD2 | [ 420 1618] | [ 468 1617] | [ 421 1657] | [ 467 1656]
         N | [ 521 1665] | [ 559 1666] | [ 520 1700] | [ 558 1700]
    ARROWS | [ 285 1616] | [ 324 1630] | [ 282 1656] | [ 319 1656]
         E | [ 697 1755] | [ 736 1755] | [ 699 1792] | [ 738 1792]
     SHFT1 | [ 795 1670] | [ 886 1665] | [ 800 1701] | [ 895 1701]
         D | [ 683 1710] | [ 720 1709] | [ 686 1746] | [ 723 1745]
         S | [ 730 1710] | [ 768 1710] | [ 733 1746] | [ 771 1744]
        FN | [ 848 1619] | [ 884 1618] | [ 852 1657] | [ 889 1658]
         Z | [ 750 1667] | [ 787 1666] | [ 753 1701] | [ 790 1701]
      CTRL | [ 804 1618] | [ 840 1619] | [ 806 1657] | [ 843 1658]
         M | [ 475 1665] | [ 513 1666] | [ 474 1700] | [ 510 1701]
         X | [ 704 1667] | [ 741 1666] | [ 707 1701] | [ 744 1700]
         B | [ 566 1666] | [ 603 1665] | [ 568 1701] | [ 605 1700]
         G | [ 591 1709] | [ 627 1709] | [ 590 1745] | [ 629 1744]
      ALT1 | [ 758 1618] | [ 794 1618] | [ 762 1658] | [ 798 1657]
         C | [ 658 1667] | [ 696 1666] | [ 660 1701] | [ 697 1701]
      CMD1 | [ 701 1619] | [ 750 1618] | [ 705 1658] | [ 753 1656]
         V | [ 612 1666] | [ 649 1665] | [ 614 1701] | [ 651 1700]
     SPACE | [ 475 1621] | [ 688 1616] | [ 476 1657] | [ 696 1655]
         . | [ 384 1665] | [ 421 1666] | [ 381 1699] | [ 418 1701]
      ALT2 | [ 376 1617] | [ 412 1617] | [ 373 1657] | [ 408 1658]
