       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 807 1813] | [ 848 1812] | [ 813 1853] | [ 853 1853]
         1 | [ 758 1810] | [ 798 1811] | [ 761 1852] | [ 802 1851]
         2 | [ 707 1809] | [ 747 1810] | [ 709 1850] | [ 751 1850]
         5 | [ 557 1805] | [ 597 1807] | [ 555 1847] | [ 596 1848]
         6 | [ 506 1804] | [ 547 1807] | [ 504 1846] | [ 545 1847]
         7 | [ 455 1803] | [ 496 1805] | [ 453 1845] | [ 493 1846]
       TAB | [ 778 1763] | [ 842 1763] | [ 782 1802] | [ 847 1803]
         8 | [ 404 1802] | [ 445 1803] | [ 401 1843] | [ 442 1845]
         U | [ 432 1754] | [ 473 1756] | [ 430 1794] | [ 470 1795]
         3 | [ 656 1808] | [ 696 1808] | [ 659 1850] | [ 700 1849]
         4 | [ 607 1806] | [ 648 1809] | [ 606 1847] | [ 648 1849]
         Q | [ 728 1762] | [ 769 1762] | [ 732 1801] | [ 773 1800]
         Y | [ 482 1755] | [ 522 1757] | [ 480 1795] | [ 520 1796]
         T | [ 532 1757] | [ 572 1759] | [ 530 1797] | [ 571 1798]
         B | [ 497 1664] | [ 536 1666] | [ 495 1701] | [ 534 1702]
         N | [ 450 1663] | [ 489 1666] | [ 447 1700] | [ 486 1702]
         9 | [ 354 1806] | [ 395 1808] | [ 350 1848] | [ 393 1848]
    DELETE | [ 125 1806] | [ 191 1806] | [ 119 1848] | [ 187 1848]
         0 | [ 304 1806] | [ 345 1809] | [ 298 1847] | [ 338 1850]
         - | [ 253 1806] | [ 294 1807] | [ 247 1848] | [ 288 1849]
         = | [ 201 1807] | [ 243 1808] | [ 196 1848] | [ 238 1848]
         ] | [ 185 1757] | [ 225 1759] | [ 178 1796] | [ 220 1797]
         [ | [ 235 1757] | [ 276 1759] | [ 230 1797] | [ 270 1798]
         \ | [ 134 1757] | [ 174 1758] | [ 127 1797] | [ 168 1797]
         P | [ 285 1756] | [ 325 1760] | [ 278 1795] | [ 318 1798]
         R | [ 579 1759] | [ 621 1758] | [ 580 1797] | [ 623 1796]
    RETURN | [ 141 1664] | [ 219 1664] | [ 136 1701] | [ 215 1701]
         H | [ 468 1664] | [ 508 1663] | [ 468 1701] | [ 508 1701]
         G | [ 517 1663] | [ 556 1663] | [ 516 1701] | [ 558 1701]
         V | [ 543 1664] | [ 582 1664] | [ 544 1701] | [ 585 1701]
         ' | [ 227 1663] | [ 267 1664] | [ 221 1701] | [ 262 1703]
         J | [ 425 1663] | [ 465 1664] | [ 423 1702] | [ 462 1703]
         I | [ 374 1754] | [ 414 1759] | [ 370 1797] | [ 411 1799]
         E | [ 633 1759] | [ 677 1758] | [ 635 1797] | [ 676 1798]
 CAPS_LOCK | [ 761 1664] | [ 837 1664] | [ 768 1702] | [ 842 1702]
         O | [ 332 1756] | [ 372 1758] | [ 327 1796] | [ 368 1798]
     SHFT2 | [ 146 1666] | [ 245 1664] | [ 143 1700] | [ 244 1701]
         ; | [ 277 1662] | [ 317 1665] | [ 271 1699] | [ 312 1702]
         W | [ 681 1756] | [ 721 1759] | [ 681 1796] | [ 721 1798]
         F | [ 569 1662] | [ 609 1664] | [ 568 1701] | [ 608 1703]
         K | [ 368 1663] | [ 408 1664] | [ 364 1701] | [ 405 1703]
         M | [ 396 1662] | [ 435 1665] | [ 391 1700] | [ 432 1701]
         / | [ 257 1663] | [ 296 1665] | [ 252 1701] | [ 292 1702]
         L | [ 322 1662] | [ 362 1664] | [ 318 1701] | [ 358 1702]
    ARROWS | [ 203 1580] | [ 241 1583] | [ 196 1623] | [ 236 1623]
         A | [ 715 1663] | [ 756 1664] | [ 719 1702] | [ 759 1701]
         D | [ 615 1664] | [ 657 1664] | [ 618 1702] | [ 658 1702]
         C | [ 590 1664] | [ 630 1664] | [ 592 1702] | [ 631 1702]
         , | [ 348 1663] | [ 386 1665] | [ 343 1700] | [ 383 1702]
         . | [ 303 1662] | [ 342 1665] | [ 298 1700] | [ 338 1701]
      CMD2 | [ 332 1581] | [ 384 1580] | [ 330 1621] | [ 382 1622]
      ALT2 | [ 296 1580] | [ 335 1581] | [ 291 1621] | [ 331 1623]
         S | [ 666 1663] | [ 706 1663] | [ 668 1701] | [ 709 1701]
     SHFT1 | [ 734 1664] | [ 831 1665] | [ 739 1701] | [ 837 1701]
         Z | [ 689 1664] | [ 730 1664] | [ 693 1701] | [ 732 1701]
         X | [ 643 1664] | [ 682 1664] | [ 646 1702] | [ 685 1701]
     SPACE | [ 401 1584] | [ 624 1579] | [ 403 1619] | [ 631 1623]
        FN | [ 789 1625] | [ 827 1626] | [ 794 1667] | [ 832 1667]
      CTRL | [ 744 1581] | [ 783 1581] | [ 749 1622] | [ 787 1622]
      ALT1 | [ 701 1580] | [ 741 1582] | [ 703 1621] | [ 742 1623]
      CMD1 | [ 638 1581] | [ 691 1581] | [ 642 1622] | [ 693 1622]
