       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 841 1760] | [ 882 1760] | [ 846 1799] | [ 888 1799]
         1 | [ 790 1760] | [ 831 1760] | [ 794 1799] | [ 837 1798]
         4 | [ 637 1760] | [ 679 1760] | [ 640 1800] | [ 681 1800]
         5 | [ 586 1760] | [ 628 1760] | [ 587 1799] | [ 630 1799]
         6 | [ 534 1761] | [ 575 1759] | [ 536 1800] | [ 578 1799]
         7 | [ 483 1761] | [ 524 1759] | [ 484 1800] | [ 526 1799]
         8 | [ 431 1761] | [ 474 1760] | [ 432 1800] | [ 474 1798]
         9 | [ 380 1760] | [ 423 1760] | [ 378 1799] | [ 422 1798]
         0 | [ 328 1761] | [ 370 1759] | [ 327 1800] | [ 369 1799]
         - | [ 278 1759] | [ 320 1760] | [ 273 1798] | [ 315 1800]
         = | [ 227 1758] | [ 268 1760] | [ 220 1798] | [ 264 1799]
    DELETE | [ 146 1761] | [ 215 1759] | [ 142 1800] | [ 212 1798]
       TAB | [ 808 1715] | [ 873 1713] | [ 814 1751] | [ 880 1751]
         T | [ 558 1715] | [ 600 1713] | [ 560 1751] | [ 602 1751]
         Y | [ 509 1713] | [ 550 1713] | [ 509 1751] | [ 551 1751]
         U | [ 458 1714] | [ 498 1712] | [ 458 1751] | [ 500 1750]
         \ | [ 156 1711] | [ 197 1713] | [ 149 1750] | [ 191 1750]
         G | [ 545 1669] | [ 585 1667] | [ 547 1705] | [ 588 1704]
         H | [ 496 1668] | [ 536 1667] | [ 497 1705] | [ 537 1705]
         ] | [ 205 1712] | [ 247 1712] | [ 202 1751] | [ 244 1749]
         [ | [ 255 1714] | [ 299 1712] | [ 253 1751] | [ 295 1750]
    RETURN | [ 159 1670] | [ 238 1665] | [ 158 1704] | [ 237 1701]
         J | [ 446 1669] | [ 486 1667] | [ 447 1705] | [ 488 1703]
         I | [ 407 1714] | [ 448 1712] | [ 407 1751] | [ 449 1750]
         B | [ 520 1625] | [ 559 1624] | [ 521 1660] | [ 561 1660]
         N | [ 471 1625] | [ 512 1624] | [ 472 1660] | [ 512 1660]
         2 | [ 739 1760] | [ 779 1759] | [ 744 1800] | [ 785 1799]
         3 | [ 688 1760] | [ 728 1758] | [ 692 1800] | [ 734 1798]
         V | [ 570 1624] | [ 609 1624] | [ 570 1660] | [ 610 1661]
         Q | [ 759 1713] | [ 799 1713] | [ 764 1751] | [ 805 1750]
         E | [ 659 1714] | [ 700 1712] | [ 662 1751] | [ 704 1750]
         R | [ 609 1714] | [ 649 1712] | [ 611 1751] | [ 653 1750]
         O | [ 356 1713] | [ 398 1712] | [ 356 1751] | [ 397 1750]
         K | [ 396 1668] | [ 436 1666] | [ 395 1704] | [ 437 1703]
         M | [ 421 1625] | [ 462 1625] | [ 421 1661] | [ 462 1660]
         F | [ 595 1669] | [ 636 1667] | [ 599 1705] | [ 639 1703]
         W | [ 707 1715] | [ 747 1712] | [ 714 1751] | [ 753 1749]
         P | [ 307 1712] | [ 348 1712] | [ 305 1751] | [ 347 1750]
 CAPS_LOCK | [ 790 1670] | [ 863 1666] | [ 798 1705] | [ 873 1702]
         D | [ 645 1668] | [ 684 1666] | [ 650 1704] | [ 689 1702]
         ' | [ 251 1666] | [ 292 1667] | [ 246 1703] | [ 287 1704]
         ; | [ 297 1668] | [ 339 1667] | [ 296 1704] | [ 337 1703]
         L | [ 347 1667] | [ 387 1666] | [ 346 1704] | [ 387 1703]
     SHFT2 | [ 166 1627] | [ 266 1622] | [ 165 1660] | [ 267 1657]
         A | [ 741 1667] | [ 780 1667] | [ 745 1704] | [ 785 1704]
         S | [ 695 1667] | [ 734 1666] | [ 698 1704] | [ 739 1703]
         , | [ 370 1625] | [ 411 1623] | [ 371 1660] | [ 411 1658]
         / | [ 279 1625] | [ 320 1623] | [ 277 1659] | [ 319 1657]
    ARROWS | [ 224 1572] | [ 264 1574] | [ 218 1613] | [ 259 1614]
         C | [ 616 1625] | [ 656 1623] | [ 619 1659] | [ 660 1659]
         . | [ 325 1624] | [ 364 1622] | [ 324 1659] | [ 364 1659]
     SHFT1 | [ 758 1625] | [ 855 1623] | [ 765 1660] | [ 864 1659]
      CMD2 | [ 359 1580] | [ 412 1578] | [ 360 1619] | [ 413 1618]
        FN | [ 812 1578] | [ 851 1578] | [ 819 1618] | [ 858 1617]
     SPACE | [ 423 1581] | [ 648 1575] | [ 426 1618] | [ 656 1616]
      ALT2 | [ 315 1577] | [ 356 1577] | [ 313 1617] | [ 353 1617]
         Z | [ 712 1625] | [ 752 1623] | [ 718 1660] | [ 757 1659]
         X | [ 664 1625] | [ 704 1623] | [ 669 1660] | [ 709 1658]
      CTRL | [ 760 1579] | [ 802 1576] | [ 771 1617] | [ 809 1616]
      CMD1 | [ 662 1577] | [ 714 1576] | [ 667 1617] | [ 719 1615]
      ALT1 | [ 718 1577] | [ 757 1576] | [ 724 1617] | [ 763 1615]
