       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 759 1777] | [ 797 1777] | [ 762 1811] | [ 801 1812]
         1 | [ 713 1777] | [ 751 1777] | [ 717 1812] | [ 755 1811]
         2 | [ 667 1778] | [ 706 1777] | [ 670 1811] | [ 708 1811]
         3 | [ 622 1777] | [ 660 1777] | [ 623 1811] | [ 662 1811]
         4 | [ 576 1777] | [ 614 1777] | [ 578 1812] | [ 615 1811]
         5 | [ 530 1777] | [ 568 1777] | [ 530 1811] | [ 569 1811]
         6 | [ 484 1778] | [ 523 1777] | [ 484 1811] | [ 522 1811]
         7 | [ 439 1777] | [ 477 1777] | [ 437 1811] | [ 476 1810]
         8 | [ 393 1777] | [ 431 1777] | [ 391 1811] | [ 429 1811]
         9 | [ 348 1777] | [ 386 1777] | [ 345 1811] | [ 382 1811]
         0 | [ 303 1776] | [ 340 1777] | [ 298 1810] | [ 336 1811]
         - | [ 257 1776] | [ 294 1776] | [ 252 1811] | [ 289 1811]
         = | [ 211 1776] | [ 249 1777] | [ 206 1811] | [ 243 1811]
    DELETE | [ 142 1777] | [ 203 1776] | [ 136 1810] | [ 198 1810]
       TAB | [ 732 1736] | [ 793 1737] | [ 735 1769] | [ 796 1770]
         Q | [ 688 1736] | [ 725 1736] | [ 689 1768] | [ 728 1769]
         W | [ 643 1736] | [ 680 1736] | [ 644 1769] | [ 682 1769]
         E | [ 598 1736] | [ 635 1736] | [ 600 1770] | [ 637 1769]
         R | [ 553 1736] | [ 590 1736] | [ 553 1769] | [ 591 1769]
         T | [ 508 1736] | [ 546 1736] | [ 508 1769] | [ 546 1768]
         Y | [ 463 1736] | [ 501 1736] | [ 462 1769] | [ 500 1769]
         U | [ 418 1737] | [ 456 1736] | [ 417 1769] | [ 455 1768]
         I | [ 374 1736] | [ 411 1736] | [ 372 1769] | [ 409 1769]
         O | [ 329 1736] | [ 366 1736] | [ 326 1769] | [ 364 1769]
         P | [ 284 1736] | [ 322 1736] | [ 281 1769] | [ 319 1768]
         [ | [ 241 1735] | [ 277 1735] | [ 235 1768] | [ 272 1769]
         ] | [ 196 1735] | [ 232 1735] | [ 190 1768] | [ 228 1768]
         \ | [ 151 1735] | [ 188 1735] | [ 145 1768] | [ 182 1768]
 CAPS_LOCK | [ 718 1697] | [ 787 1697] | [ 721 1729] | [ 791 1729]
         A | [ 674 1697] | [ 711 1697] | [ 676 1729] | [ 713 1729]
         S | [ 630 1697] | [ 667 1697] | [ 631 1729] | [ 668 1729]
         D | [ 586 1697] | [ 623 1697] | [ 587 1729] | [ 624 1729]
         F | [ 542 1697] | [ 578 1697] | [ 542 1729] | [ 579 1729]
         G | [ 498 1697] | [ 535 1697] | [ 498 1729] | [ 535 1728]
         H | [ 454 1697] | [ 491 1697] | [ 453 1729] | [ 490 1728]
         J | [ 410 1697] | [ 447 1697] | [ 409 1729] | [ 446 1728]
         K | [ 366 1697] | [ 403 1697] | [ 364 1729] | [ 401 1728]
         L | [ 322 1698] | [ 359 1697] | [ 320 1729] | [ 357 1728]
         ' | [ 235 1696] | [ 271 1696] | [ 230 1728] | [ 268 1728]
    RETURN | [ 157 1699] | [ 228 1696] | [ 153 1728] | [ 224 1726]
     SHFT1 | [ 692 1662] | [ 779 1658] | [ 695 1690] | [ 787 1690]
         Z | [ 650 1659] | [ 685 1659] | [ 651 1690] | [ 688 1690]
         X | [ 606 1661] | [ 642 1659] | [ 607 1690] | [ 645 1689]
         V | [ 520 1660] | [ 557 1660] | [ 520 1690] | [ 557 1690]
         B | [ 477 1660] | [ 513 1659] | [ 477 1690] | [ 513 1690]
         N | [ 434 1660] | [ 470 1659] | [ 433 1690] | [ 470 1689]
         M | [ 391 1660] | [ 427 1659] | [ 389 1690] | [ 426 1690]
         , | [ 348 1660] | [ 384 1659] | [ 346 1690] | [ 382 1690]
         . | [ 305 1660] | [ 341 1659] | [ 302 1690] | [ 339 1689]
         / | [ 262 1659] | [ 298 1659] | [ 259 1690] | [ 295 1689]
     SHFT2 | [ 171 1657] | [ 256 1660] | [ 160 1689] | [ 250 1690]
        FN | [ 742 1619] | [ 778 1619] | [ 747 1654] | [ 782 1654]
      CTRL | [ 700 1619] | [ 735 1618] | [ 703 1653] | [ 739 1653]
      ALT1 | [ 658 1619] | [ 694 1619] | [ 660 1653] | [ 696 1653]
      CMD1 | [ 605 1619] | [ 652 1619] | [ 606 1653] | [ 653 1653]
     SPACE | [ 393 1622] | [ 597 1618] | [ 392 1653] | [ 600 1653]
      CMD2 | [ 342 1619] | [ 387 1618] | [ 339 1653] | [ 386 1652]
      ALT2 | [ 300 1618] | [ 335 1619] | [ 296 1653] | [ 332 1653]
    ARROWS | [ 217 1617] | [ 251 1618] | [ 210 1652] | [ 247 1652]
         ; | [ 279 1697] | [ 316 1696] | [ 276 1728] | [ 313 1727]
         C | [ 563 1659] | [ 599 1659] | [ 564 1690] | [ 600 1690]
